id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
040101,10097.0,121.0,2013.0,3786.0,3168.0,849.0,95.0,65.0,550.0,33542.0,6165.0,968.0,6134.0,10065.0,194.0,264.0,24.0,37.0,48.0,750.0,5833.0,9823.0,12030306
040202,6432.0,317.0,684.0,1430.0,1773.0,798.0,554.0,876.0,7112.0,27493.0,6366.0,2084.0,6152.0,6082.0,1491.0,2342.0,177.0,365.0,354.0,416.0,3442.0,4237.0,24121239
040203,15463.0,1052.0,2316.0,4642.0,3977.0,1975.0,797.0,704.0,5796.0,55971.0,12554.0,1824.0,12037.0,14453.0,406.0,763.0,103.0,276.0,206.0,1315.0,10998.0,13841.0,20101560
040304,12835.0,665.0,2909.0,4335.0,3345.0,1142.0,296.0,143.0,1158.0,41512.0,9104.0,881.0,8761.0,12217.0,20.0,24.0,7.0,14.0,14.0,854.0,8724.0,12183.0,12091248
040305,8554.0,241.0,1517.0,3617.0,2244.0,685.0,201.0,49.0,442.0,28175.0,5788.0,616.0,5567.0,8224.0,8.0,5.0,2.0,4.0,4.0,606.0,5559.0,8212.0,8061037
040306,15408.0,805.0,3764.0,5677.0,3362.0,1307.0,331.0,162.0,1312.0,48645.0,10613.0,954.0,10198.0,14794.0,26.0,33.0,4.0,6.0,8.0,924.0,10159.0,14760.0,16122486
040307,12849.0,708.0,2188.0,4138.0,3170.0,1601.0,694.0,350.0,2828.0,45175.0,10687.0,781.0,10304.0,12367.0,10.0,12.0,9.0,14.0,18.0,762.0,10277.0,12339.0,12092175
040308,11838.0,772.0,2477.0,3921.0,2927.0,1125.0,412.0,204.0,1578.0,38872.0,8959.0,756.0,8565.0,11385.0,14.0,12.0,6.0,11.0,12.0,736.0,8542.0,11359.0,8061655
040309,8555.0,243.0,1290.0,2475.0,2294.0,1189.0,621.0,443.0,3552.0,32647.0,8265.0,523.0,7392.0,7768.0,15.0,28.0,7.0,12.0,14.0,501.0,7353.0,7739.0,12092790
040310,8425.0,434.0,1471.0,2986.0,1994.0,935.0,383.0,222.0,1700.0,28983.0,6668.0,574.0,6507.0,8269.0,5.0,5.0,7.0,15.0,14.0,562.0,6487.0,8250.0,4031032
040411,10782.0,568.0,1369.0,2890.0,2926.0,1484.0,727.0,818.0,7189.0,42651.0,10732.0,2463.0,10342.0,10406.0,1046.0,2010.0,211.0,623.0,422.0,1206.0,7709.0,8938.0,20205675
040412,7900.0,175.0,1137.0,2335.0,2403.0,1091.0,456.0,303.0,2498.0,29755.0,6790.0,1324.0,6562.0,7592.0,446.0,746.0,61.0,172.0,122.0,817.0,5643.0,7024.0,16164958
040413,10395.0,205.0,2875.0,3431.0,2232.0,959.0,434.0,259.0,2033.0,34608.0,7705.0,1050.0,7608.0,10265.0,139.0,235.0,32.0,88.0,64.0,879.0,7285.0,10062.0,12124029
040514,17936.0,1174.0,3462.0,5712.0,4433.0,1819.0,834.0,502.0,3846.0,60911.0,13917.0,1228.0,13368.0,17248.0,60.0,98.0,8.0,17.0,16.0,1160.0,13253.0,17172.0,16205786
040515,7770.0,348.0,1558.0,2461.0,2239.0,816.0,236.0,112.0,914.0,26213.0,5646.0,591.0,5395.0,7463.0,46.0,76.0,15.0,32.0,30.0,530.0,5288.0,7387.0,12154650
040516,18622.0,969.0,3520.0,6515.0,4441.0,1931.0,799.0,447.0,3474.0,63241.0,14319.0,1167.0,13960.0,18097.0,16.0,18.0,14.0,26.0,28.0,1137.0,13916.0,18053.0,20258270
040617,36.0,4.0,5.0,11.0,5.0,4.0,3.0,4.0,45.0,150.0,43.0,18.0,38.0,28.0,12.0,21.0,4.0,10.0,8.0,2.0,7.0,8.0,4061757
