id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
5010101,4811,74.0,817,1929,1146,516,186,143,1549,17324,3782,1109,3681,4677,697,716,35.0,67.0,70.0,377,2898,3910,5010101
5010102,4735,226.0,1201,1738,1322,196,46,6,44,14430,2905,409,2900,4725,31,36,21.0,36.0,42.0,357,2828,4652,5010102
5010103,4181,69.0,382,1452,1241,533,259,245,1963,16335,3323,1453,3293,4144,912,1152,127.0,237.0,254.0,414,1904,2978,5010103
5010204,1375,116.0,295,260,379,158,111,56,421,4879,1006,381,965,1309,334,375,11.0,24.0,22.0,36,566,953,5010204
5010205,1033,3.0,229,182,200,186,130,103,909,4426,968,554,966,1031,454,570,41.0,74.0,82.0,59,322,495,5010205
5010206,5223,131.0,901,2097,1271,533,180,110,859,17912,3823,898,3812,5208,622,721,59.0,102.0,118.0,217,2988,4468,5010206
5010207,5616,80.0,836,1711,2004,879,93,13,103,19957,3707,465,3693,5603,113,122,0.0,0.0,0.0,352,3571,5490,5010207
5010208,4413,13.0,378,2295,1437,242,36,12,96,14924,2641,549,2638,4410,1,1,5.0,9.0,10.0,543,2629,4399,5010208
5010209,3007,51.0,253,938,838,475,255,197,1541,12169,2540,1375,2506,2964,1053,1213,116.0,201.0,232.0,206,1091,1679,5010209
5010310,2261,136.0,324,1080,574,103,31,13,117,7138,1407,248,1377,2223,11,12,6.0,9.0,12.0,231,1355,2200,5010310
5010311,2320,95.0,780,737,475,204,17,12,86,6974,1605,217,1572,2261,70,94,4.0,8.0,8.0,143,1470,2183,5010311
5010312,3503,235.0,817,1344,814,243,40,10,78,10690,2284,277,2140,3297,4,4,3.0,5.0,6.0,270,2131,3287,5010312
5010313,3488,162.0,686,1316,935,293,59,37,291,11332,2392,341,2300,3372,12,12,7.0,12.0,14.0,322,2277,3346,5010313
5010314,6735,204.0,902,3099,1921,446,84,79,657,22380,4323,803,4126,6492,43,49,23.0,39.0,46.0,737,4039,6403,5010314
5010339,254,10.0,97,56,67,17,6,1,7,768,179,28,166,240,7,7,0.0,0.0,0.0,21,159,233,5010339
