id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
07030303,Grazer Platz,6200,115,983,2049,1948,823,204,78,573,21932,4514,522,4488,6171,8,10,4,8,8,510,4470,6155,7030303
07040401,Neu-Tempelhof,8911,700,2210,2487,1823,890,380,421,3325,29928,6729,1625,6623,8765,881,1170,46,87,92,698,5366,7792,7040401
07040402,Lindenhofsiedlung,1295,13,125,613,371,148,22,3,23,4481,779,218,779,1295,64,65,3,5,6,151,710,1225,7040402
07040403,Manteuffelstraße,13210,408,2273,5648,3620,972,168,121,1002,43248,8842,1305,8613,12946,11,13,11,18,22,1283,8583,12913,7040403
07040404,Marienhöhe,2892,117,245,936,1079,352,84,79,602,10597,2007,582,1987,2872,265,326,16,29,32,301,1632,2575,7040404
07040405,Rathaus Tempelhof,5607,205,1484,2149,1225,417,98,29,213,17406,3760,501,3670,5475,9,10,5,6,10,487,3654,5456,7040405
07040406,Germaniagarten,2165,80,1104,710,193,41,19,18,131,5640,1199,293,1185,2155,29,34,2,5,4,262,1146,2122,7040406
07050501,Rathausstraße,9018,231,1757,3627,2692,572,95,44,360,29184,5891,881,5787,8861,19,25,17,27,34,845,5735,8808,7050501
07050502,Fritz-Werner-Straße,4081,114,896,1495,1001,359,124,92,698,13632,2816,598,2711,3846,248,293,11,21,22,339,2398,3576,7050502
07050503,Eisenacher Straße,5284,205,980,1990,1678,354,55,22,162,17109,3358,756,3286,5153,180,179,6,13,12,570,3094,4961,7050503
07050504,Imbrosweg,2933,244,881,749,460,336,166,97,777,9546,2094,737,2078,2914,385,446,46,84,92,306,1548,2437,7050504
07050505,Hundsteinweg,4780,90,528,1172,1629,756,337,268,2108,19088,4106,1756,4076,4740,1189,1501,201,339,402,366,2236,3149,7050505
07050506,Birnhornweg,1033,10,54,200,269,242,152,106,852,4768,1078,644,1067,1022,522,654,62,124,124,60,289,376,7050506
07060601,Marienfelder Allee Nordwest,4543,174,648,1665,1188,553,187,128,973,16077,3270,964,3218,4425,490,519,44,76,88,430,2623,3847,7060601
07060602,Kirchstraße,2300,69,246,536,660,434,212,143,1148,9399,2039,1011,2015,2268,714,871,87,162,174,210,982,1380,7060602
07060603,Marienfelde Nordost,1309,1,137,415,446,206,59,45,334,5022,1051,347,1043,1301,236,281,28,49,56,83,714,1009,7060603
07060604,Marienfelde Süd,7356,244,1331,2362,2381,776,175,87,678,25124,5261,882,5223,7299,568,600,11,19,22,303,4604,6709,7060604
07070701,Kettinger Straße/Schillerstraße,5084,75,389,1509,1316,889,482,424,3331,21312,4585,2424,4549,5044,1799,2228,217,422,434,408,1899,2811,7070701
07070702,Alt-Lichtenrade/  Töpchiner Weg,5186,123,710,1349,1215,993,446,350,2716,20807,4510,2333,4482,5154,1761,2106,170,328,340,402,2049,3053,7070702
07070703,John-Locke-Straße,4413,651,844,1296,1120,343,83,76,594,13514,3151,672,3025,4141,337,401,39,78,78,296,2546,3726,7070703
07070704,Nahariyastraße,4014,318,912,1122,979,456,151,76,600,13210,3008,712,2947,3937,466,544,39,70,78,207,2334,3393,7070704
07070705,Franziusweg/Rohrbachstraße,3272,36,196,694,793,675,498,380,2997,15042,3308,1881,3280,3241,1492,1903,171,316,342,218,1060,1407,7070705
07070706,Horstwalder Straße/Paplitzer Straße,1764,3,154,612,452,244,170,129,1033,7228,1570,702,1553,1746,483,612,92,187,184,127,754,1079,7070706
07070707,Wittelsbacherstraße,1469,6,70,304,432,283,196,178,1398,6775,1497,973,1435,1373,803,990,86,152,172,84,293,398,7070707
