id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
03040512,Wilhelmsruh,5025,45,409,1616,1740,706,316,193,1548,19645,4019,1464,3920,4923,899,1119,97,180,194,468,2621,3830,3040512
03040513,Schönholz,1415,25,107,302,358,353,140,130,1083,6265,1420,725,1403,1398,584,751,53,96,106,88,556,708,3040513
03040614,Pankow Zentrum,19266,383,3394,6961,5648,2270,411,199,1584,66046,14046,2292,13770,18867,432,561,66,130,132,1794,13079,18303,3040614
03040818,Pankow Süd,19790,449,2497,8074,6582,1948,188,52,395,67256,12978,1978,12821,19562,52,63,16,35,32,1910,12723,19478,3040818
03050919,Gustav-Adolf-Straße,2995,9,92,1652,896,260,57,29,221,10596,1880,544,1856,2966,151,173,29,47,58,364,1637,2757,3050919
03050920,Weißer See,3915,63,509,1722,1107,382,96,36,266,13427,2773,553,2742,3863,117,145,23,43,46,413,2554,3700,3050920
03050923,Weißenseer Spitze,5245,169,1027,2395,1190,345,79,40,310,16677,3543,499,3429,5085,39,54,20,36,40,440,3339,5006,3050923
03050924,Behaimstraße,3383,99,638,1414,873,267,48,44,384,11116,2370,401,2245,3199,42,54,17,31,34,342,2159,3123,3050924
03050925,Komponistenviertel Weißensee,5094,76,775,1972,1595,538,92,46,342,17506,3651,601,3574,5001,60,84,13,22,26,528,3469,4915,3050925
03051017,Rennbahnstraße,2048,53,378,644,583,244,97,49,384,7259,1550,546,1464,1871,364,415,14,23,28,168,1026,1479,3051017
03051021,Buschallee,3942,5,584,1529,1412,372,30,10,71,13519,2337,431,2325,3929,60,66,11,19,22,360,2240,3847,3051021
03051022,Hansastraße,2385,6,309,615,847,544,56,8,70,8983,1606,255,1601,2379,9,11,–,–,–,246,1590,2370,3051022
03061126,Arnimplatz,8927,513,2256,3394,2039,504,147,74,595,27360,6098,548,5944,8728,24,35,6,20,12,518,5888,8692,3061126
03061131,Falkplatz,6154,388,1700,2346,1207,368,104,41,319,18437,4182,353,4128,6096,2,3,2,4,4,349,4121,6090,3061131
03061227,Humannplatz,8666,381,1736,4013,1963,434,106,33,263,26813,5758,678,5674,8554,3,3,4,12,8,671,5659,8543,3061227
03061228,Erich-Weinert-Straße,7906,190,2195,3071,2094,283,44,29,229,24077,4680,752,4620,7811,–,–,–,–,–,752,4620,7811,3061228
03061332,Helmholtzplatz,13324,923,3922,4729,2683,753,247,67,541,39474,9354,779,9068,12946,5,3,6,8,12,768,9057,12929,3061332
03061429,Greifswalder Straße,5950,14,1009,1829,2398,668,19,13,92,20657,3583,301,3531,5852,–,–,–,–,–,301,3531,5852,3061429
03061430,Volkspark Prenzlauer Berg,1656,105,125,400,714,232,46,34,272,6119,1049,296,1022,1547,135,158,25,46,50,136,818,1362,3061430
03061434,Anton-Saefkow-Park,3815,26,677,1927,841,253,57,34,309,12441,2452,358,2452,3815,5,7,–,–,–,353,2445,3810,3061434
03061435,Conrad-Blenkle-Straße,2377,158,464,848,717,168,17,5,39,7479,1405,157,1342,2290,–,–,–,–,–,157,1342,2290,3061435
03061441,Eldenaer Straße,882,8,118,362,105,127,99,63,468,3447,962,321,951,876,278,427,2,3,4,41,521,594,3061441
03071536,Teutoburger Platz,6054,294,1309,2214,1413,559,142,123,936,19789,4587,487,4444,5871,12,14,11,20,22,464,4410,5837,3071536
03071537,Kollwitzplatz,9037,378,1954,3211,2344,796,227,127,999,29636,7044,661,6785,8717,3,5,3,7,6,655,6773,8708,3071537
03071633,Thälmannpark,1851,11,580,514,421,232,88,5,44,6129,1201,59,1201,1851,–,–,–,–,–,59,1201,1851,3071633
03071638,Winsstraße,9830,688,2478,3086,2430,899,200,49,380,30697,7129,539,6975,9658,5,4,5,11,10,529,6961,9643,3071638
03071639,Bötzowstraße,6909,375,1406,2728,1467,683,178,72,555,22277,5190,519,5121,6818,62,103,1,4,2,456,5014,6754,3071639
