id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
9010101,6452,344.0,1867,2424,1221,463,87.0,46,378,19449,4302,478,4253,6382,19.0,21.0,2.0,5.0,4.0,457,4226,6359,9010101
9010102,26,0.0,3,14,2,4,0.0,3,22,98,24,7,23,24,3.0,3.0,1.0,3.0,2.0,3,17,19,9010102
9010201,2226,18.0,362,576,818,331,87.0,34,252,8171,1735,228,1669,2158,0.0,0.0,2.0,4.0,4.0,226,1665,2154,9010201
9010202,4667,218.0,1439,1971,774,234,24.0,7,58,13477,2423,530,2396,4564,58.0,59.0,2.0,3.0,4.0,470,2334,4502,9010202
9010301,9260,221.0,2113,3310,2691,814,77.0,34,262,29935,5752,1068,5715,9208,65.0,87.0,9.0,16.0,18.0,994,5612,9125,9010301
9010302,1135,1.0,37,150,314,341,194.0,98,760,5410,1207,1019,1200,1129,947.0,1050.0,56.0,100.0,112.0,16,50,70,9010302
9010401,4917,273.0,583,1949,1619,322,115.0,56,432,16494,3203,1092,3134,4751,604.0,615.0,36.0,59.0,72.0,452,2460,4075,9010401
9010402,5955,234.0,1201,2092,1403,595,264.0,166,1279,20362,4453,1482,4374,5860,838.0,1063.0,69.0,128.0,138.0,575,3183,4884,9010402
9020501,4148,453.0,1188,1620,638,166,37.0,46,349,11642,2590,461,2533,4029,172.0,163.0,4.0,8.0,8.0,285,2362,3849,9020501
9020502,8600,599.0,1099,3868,2498,440,66.0,30,263,27252,5328,905,5158,8183,65.0,65.0,9.0,19.0,18.0,831,5074,8100,9020502
9020601,4636,360.0,944,1736,1164,396,29.0,7,61,14327,2988,417,2912,4549,8.0,12.0,0.0,0.0,0.0,409,2900,4541,9020601
9020602,1972,92.0,201,792,572,214,68.0,33,248,6884,1315,630,1272,1854,473.0,431.0,12.0,19.0,24.0,145,822,1357,9020602
9020701,1325,354.0,336,391,174,45,1.0,24,304,3430,887,109,863,1257,34.0,26.0,1.0,2.0,2.0,74,835,1221,9020701
9020702,9728,461.0,2152,3624,2338,846,193.0,114,925,31302,6405,2018,6296,9612,992.0,951.0,63.0,106.0,126.0,963,5239,8494,9020702
9020801,1672,16.0,131,650,680,120,45.0,30,228,6046,1121,281,1115,1667,102.0,125.0,21.0,34.0,42.0,158,956,1523,9020801
9020802,4379,123.0,711,1492,1555,415,22.0,61,494,14942,2862,526,2812,4291,98.0,116.0,16.0,38.0,32.0,412,2657,4161,9020802
9030901,5941,210.0,342,1203,1625,1462,729.0,370,2854,25541,5508,3751,5393,5692,3239.0,3585.0,211.0,373.0,422.0,301,1434,2031,9030901
9030902,2807,63.0,658,645,983,414,43.0,1,9,9583,1780,140,1727,2704,0.0,0.0,0.0,0.0,0.0,140,1727,2704,9030902
9030903,3590,37.0,842,1393,540,420,265.0,93,733,12483,2933,1341,2922,3555,1009.0,1105.0,38.0,70.0,76.0,294,1746,2470,9030903
9031001,5922,139.0,374,1435,1435,1428,769.0,342,2679,25365,5267,3918,5186,5790,3309.0,3488.0,289.0,489.0,578.0,320,1209,1903,9031001
9031101,3498,99.0,540,901,1140,523,161.0,134,1077,13100,2774,979,2738,3457,586.0,707.0,66.0,132.0,132.0,327,1898,2739,9031101
9031201,884,7.0,44,177,223,203,145.0,85,691,4094,946,660,940,876,566.0,673.0,52.0,98.0,104.0,42,169,206,9031201
9031202,1188,8.0,97,201,309,275,165.0,133,1072,5478,1270,887,1245,1148,766.0,921.0,79.0,151.0,158.0,42,173,224,9031202
9041301,8152,100.0,772,2385,3105,1180,451.0,159,1246,31071,5825,2228,5802,8122,1631.0,1752.0,87.0,149.0,174.0,510,3901,6317,9041301
9041302,955,0.0,38,244,337,164,91.0,81,661,4183,1002,399,1000,952,246.0,355.0,57.0,111.0,114.0,96,534,592,9041302
9041401,2897,336.0,597,1048,722,126,54.0,14,122,8638,1964,153,1921,2691,49.0,59.0,5.0,12.0,10.0,99,1851,2632,9041401
9041402,745,1.0,79,140,235,212,46.0,32,240,3095,619,350,617,743,293.0,295.0,11.0,22.0,22.0,46,300,428,9041402
9041501,3976,90.0,580,1442,1301,467,68.0,28,223,13746,2700,472,2645,3903,67.0,90.0,27.0,55.0,54.0,378,2499,3782,9041501
9041601,3134,10.0,179,654,929,717,435.0,210,1664,13905,3122,2509,3098,3105,2254.0,2421.0,158.0,283.0,316.0,97,393,535,9041601
9051701,2320,289.0,110,604,961,229,81.0,46,359,8155,1520,461,1442,2025,163.0,208.0,32.0,64.0,64.0,266,1170,1798,9051701
9051702,7873,107.0,685,2513,3036,1059,294.0,179,1423,29642,5968,1806,5814,7674,719.0,825.0,181.0,358.0,362.0,906,4631,6593,9051702
9051801,4367,25.0,296,846,1176,983,614.0,427,3357,19815,4526,3149,4432,4214,2646.0,3077.0,313.0,601.0,626.0,190,754,942,9051801
9051901,6739,290.0,1194,2540,2033,556,100.0,26,218,22028,4804,775,4717,6612,102.0,121.0,16.0,30.0,32.0,657,4566,6478,9051901
9052001,7285,93.0,500,2002,2811,1144,443.0,292,2316,29037,5467,2592,5379,7148,1709.0,1945.0,176.0,302.0,352.0,707,3132,5087,9052001
