id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
04010101,6025,124,1449,2148,1767,452,71,14,114,19334,3388,564,3378,6013,1,1,2,4,4,561,3373,6008,4010101
04010102,287,2,11,88,81,47,22,36,329,1308,343,225,329,274,193,263,22,33,44,10,33,37,4010102
04010103,3849,1,562,1571,1347,351,2,15,107,13100,2488,182,2481,3842,–,–,–,–,–,182,2481,3842,4010103
04020204,71,2,15,6,10,11,27,–,–,307,70,10,57,53,–,–,1,2,2,9,54,51,4020204
04020205,614,7,34,119,201,102,75,76,623,2819,636,270,629,604,133,209,50,99,100,87,320,371,4020205
04020206,1714,5,125,544,758,191,48,43,344,6506,1392,116,1392,1714,51,67,5,11,10,60,1314,1653,4020206
04020207,1558,106,313,461,368,127,83,100,802,5522,1312,327,1291,1517,170,280,17,40,34,140,970,1313,4020207
04020208,1373,124,132,199,296,220,134,268,2255,6328,1618,593,1576,1317,474,784,21,55,42,98,737,801,4020208
04020209,1170,94,79,115,145,151,189,397,3166,6232,1408,782,1278,946,669,1024,84,161,168,29,93,109,4020209
04020310,317,107,85,61,44,11,5,4,37,758,185,62,100,108,54,56,1,2,2,7,41,52,4020310
04020311,8487,773,1216,2281,2042,1188,524,463,3803,31103,7056,929,6774,7887,189,391,42,108,84,698,6275,7614,4020311
04020312,2889,118,468,886,731,372,150,164,1406,10802,2551,536,2451,2751,166,320,60,166,120,310,1965,2465,4020312
04020313,3960,60,571,1493,1224,407,127,78,588,13962,2924,309,2848,3880,1,1,1,5,2,307,2843,3877,4020313
04020314,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,4020314
04030415,1715,195,827,330,251,58,29,25,206,4513,970,69,865,1441,1,0,–,–,–,68,865,1440,4030415
04030416,5223,362,1005,1840,1447,448,88,33,273,16721,3635,423,3553,5005,9,11,2,5,4,412,3538,4992,4030416
04030417,6007,139,1106,2182,1665,648,181,86,686,20569,4583,393,4420,5877,10,13,6,11,12,377,4396,5855,4030417
04030518,5449,140,987,2270,1396,471,142,43,395,18110,3646,399,3468,5164,1,1,1,2,2,397,3466,5161,4030518
04030519,3162,100,546,1360,875,216,59,6,47,10253,2200,220,2156,3118,7,4,1,2,2,212,2151,3109,4030519
04030620,4938,182,1200,1880,1059,462,91,64,505,15819,3414,303,3276,4710,13,15,1,1,2,289,3260,4695,4030620
04030621,1814,63,572,811,264,85,15,4,35,5246,1263,111,1235,1781,1,0,1,2,2,109,1233,1778,4030621
04030622,6063,253,1470,2130,1471,541,126,72,611,19539,4278,414,4114,5849,8,14,1,1,2,405,4099,5839,4030622
04030623,3109,336,724,1025,659,237,104,24,177,9481,2125,150,2040,2970,4,4,1,2,2,145,2034,2964,4030623
04030724,3452,151,600,1227,792,398,186,98,743,12049,2829,209,2733,3346,4,7,5,7,10,200,2719,3332,4030724
04030725,6337,366,1064,2011,1640,772,303,181,1425,22190,5241,409,5037,6031,5,3,4,7,8,400,5028,6018,4030725
04030726,3060,183,510,914,742,435,200,76,695,10983,2628,163,2543,2990,1,2,–,–,–,162,2541,2989,4030726
04030827,6367,444,1344,2174,1663,514,157,71,561,20379,4580,390,4338,6066,7,5,2,2,4,381,4331,6055,4030827
04030828,5520,330,1146,1765,1273,614,257,135,1035,18656,4436,370,4282,5366,7,7,4,9,8,359,4266,5351,4030828
04030929,3327,80,519,954,941,448,226,159,1262,12602,3073,231,2943,3200,18,27,2,4,4,211,2912,3178,4030929
04030930,3374,117,488,905,897,504,295,168,1332,13018,3449,212,3128,3103,6,8,2,4,4,204,3116,3093,4030930
04030931,2020,50,308,680,510,248,109,115,949,7589,1925,98,1505,1634,1,5,3,4,6,94,1496,1627,4030931
04031032,8745,434,1582,3148,2027,946,384,224,1714,29898,6956,590,6794,8589,5,5,7,15,14,578,6775,8570,4031032
04041133,39,–,3,18,11,–,–,7,70,174,51,18,51,39,6,11,9,26,18,3,15,15,4041133
04041134,2754,230,424,593,603,403,241,260,2269,10999,2981,777,2895,2621,389,714,82,254,164,306,1927,2068,4041134
04041135,1555,32,127,401,376,240,141,238,2130,7169,2042,538,1901,1436,307,661,45,136,90,186,1104,1039,4041135
04041136,1760,81,179,431,422,287,148,212,1913,7656,2152,540,2097,1724,253,492,57,168,114,230,1437,1357,4041136
04041137,4756,224,642,1459,1559,559,196,117,933,17025,3616,607,3507,4668,97,156,20,46,40,490,3305,4531,4041137
04041238,3223,60,513,953,1072,374,137,114,925,11850,2729,402,2541,2974,78,143,14,33,28,310,2366,2868,4041238
04041239,46,3,7,11,23,1,1,–,–,153,28,7,25,41,3,3,–,–,–,4,22,38,4041239
04041240,849,24,71,140,236,160,82,136,1164,3986,1062,357,1045,818,220,416,37,117,74,100,512,524,4041240
04041241,3796,88,548,1241,1070,557,238,54,421,13821,2992,561,2973,3773,145,186,10,22,20,406,2765,3608,4041241
04041342,2520,36,843,851,547,145,75,23,171,7809,1612,170,1603,2512,1,1,–,–,–,169,1602,2511,4041342
04041343,2023,75,273,677,540,241,137,80,645,7484,1614,265,1582,1984,51,107,22,58,44,192,1416,1889,4041343
04041344,5864,94,1762,1903,1147,578,225,155,1205,19360,4499,615,4443,5781,87,128,10,30,20,518,4286,5674,4041344
