id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
05010101,4589,74,771,1852,1102,490,168,132,1466,16504,3569,1040,3465,4454,637,621,35,67,70,368,2776,3747,5010101
05010102,4589,226,1141,1698,1294,178,46,6,44,13988,2797,401,2792,4579,31,36,21,36,42,349,2719,4506,5010102
05010103,4181,69,382,1453,1243,533,257,244,1955,16326,3320,1454,3290,4144,912,1151,128,239,256,414,1901,2976,5010103
05010204,1367,116,289,258,379,159,111,55,412,4857,999,381,957,1301,334,374,11,22,22,36,561,945,5010204
05010205,813,3,60,142,196,183,128,101,895,3911,839,531,837,811,446,557,41,74,82,44,206,283,5010205
05010206,5219,131,901,2097,1269,533,179,109,849,17888,3814,894,3803,5204,618,713,59,102,118,217,2988,4468,5010206
05010207,5616,80,836,1711,2004,879,93,13,103,19957,3707,465,3693,5603,113,122,–,–,–,352,3571,5490,5010207
05010208,4413,13,378,2295,1437,242,36,12,96,14924,2641,549,2638,4410,1,1,5,9,10,543,2629,4399,5010208
05010209,2999,51,252,935,835,477,254,195,1527,12136,2528,1372,2494,2956,1051,1207,116,201,232,205,1086,1673,5010209
05010310,2241,136,315,1071,574,102,31,12,110,7081,1392,244,1362,2203,11,12,5,6,10,228,1343,2182,5010310
05010311,2307,82,780,737,475,204,17,12,86,6961,1601,217,1572,2261,70,94,4,8,8,143,1470,2183,5010311
05010312,3502,235,817,1344,814,242,40,10,78,10685,2283,277,2139,3296,4,4,3,5,6,270,2130,3286,5010312
05010313,3460,143,684,1314,932,292,58,37,291,11280,2379,340,2287,3344,12,12,7,12,14,321,2263,3318,5010313
05010314,6719,203,897,3093,1919,444,84,79,657,22333,4311,802,4116,6479,43,49,23,39,46,736,4028,6390,5010314
05010339,255,10,97,57,67,17,6,1,7,771,180,28,166,240,7,7,–,–,–,21,159,233,5010339
05020415,1503,4,42,188,364,459,274,172,1357,7404,1627,1323,1616,1492,1220,1390,78,140,156,25,86,116,5020415
05020416,998,1,69,249,643,24,9,3,25,3657,599,490,597,997,299,200,39,53,78,152,345,620,5020416
05020417,2699,61,279,456,687,611,357,248,1935,11867,2502,1596,2467,2650,1302,1508,165,292,330,129,666,1018,5020417
05020418,2062,170,205,792,493,174,181,47,351,7235,1479,470,1471,2052,296,362,21,38,42,153,1070,1714,5020418
05020419,3913,135,598,1658,1118,367,21,16,130,12868,2587,435,2586,3911,191,201,33,51,66,211,2334,3654,5020419
05020420,415,6,42,90,133,78,32,34,272,1746,364,184,359,409,128,161,14,26,28,42,172,253,5020420
05020521,1259,1,40,346,350,290,136,96,754,5539,1242,711,1235,1251,564,714,72,115,144,75,407,543,5020521
05020522,3440,–,678,969,1243,453,43,54,400,12158,2343,367,2335,3431,185,225,28,59,56,154,2051,3190,5020522
05020523,5436,21,983,1728,1955,628,74,47,410,18985,3835,488,3818,5419,220,246,19,36,38,249,3536,5161,5020523
05020524,3346,37,481,818,1018,432,302,258,2055,13552,2885,1366,2865,3320,1029,1283,122,224,244,215,1358,2047,5020524
05020625,4155,84,819,1512,1334,326,47,33,269,13775,2831,391,2801,4116,26,35,3,4,6,362,2762,4084,5020625
05020626,10305,212,1505,4657,2845,844,163,79,606,34377,6842,1144,6648,9969,68,76,11,19,22,1065,6553,9879,5020626
05020627,2146,16,420,876,575,191,48,20,148,7175,1505,275,1496,2137,104,129,12,22,24,159,1345,2009,5020627
05020628,1162,–,133,538,397,72,9,13,108,3990,779,114,777,1160,25,35,5,9,10,84,734,1125,5020628
05020629,2578,99,387,616,663,393,198,222,1802,10328,2449,949,2417,2544,660,864,97,209,194,192,1344,1690,5020629
05030730,1300,2,28,257,545,314,116,38,299,5574,1117,632,1107,1287,572,609,6,10,12,54,488,703,5030730
05030731,6468,203,1002,2802,1989,388,67,17,129,21040,3952,793,3895,6353,107,118,26,45,52,660,3731,6194,5030731
05030832,6098,330,912,2689,1245,688,165,69,525,20156,4198,775,4137,6012,206,223,8,14,16,561,3900,5790,5030832
05030833,235,8,134,71,15,4,2,1,7,588,156,32,151,229,5,5,1,1,2,26,145,222,5030833
05040934,1519,29,126,234,307,345,245,233,1856,7262,1724,1132,1689,1476,993,1275,72,148,144,67,266,339,5040934
05040935,202,–,70,14,37,59,14,8,66,775,149,123,146,200,117,113,–,–,–,6,32,83,5040935
05040936,4160,29,190,386,902,1408,703,542,4264,20697,4823,3303,4779,4104,2977,3818,181,358,362,145,603,765,5040936
05040937,1017,4,25,121,321,315,111,120,996,4938,1107,817,1083,994,726,838,53,122,106,38,123,162,5040937
05040938,1588,4,25,126,368,459,359,247,1963,8316,1838,1212,1825,1571,1063,1389,73,144,146,76,293,362,5040938
