id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
7010101,5721,636,1004,1756,1490,452,196,187,1506,18814,4437,317,4185,5375,7,8,5,10,10,305,4168,5358,7010101
7010102,8618,543,1954,2784,1985,953,264,135,1052,28144,6219,510,5954,8137,9,13,1,1,2,500,5941,8126,7010102
7010103,5929,446,1175,1944,1461,596,193,114,947,19557,4412,383,4377,5895,4,3,2,4,4,377,4370,5887,7010103
7010104,7134,353,1823,2399,1836,553,121,49,378,22409,4875,495,4763,7003,7,6,4,5,8,484,4752,6988,7010104
7020201,6345,293,1196,2136,1648,625,269,178,1333,21757,4815,450,4773,6303,2,3,1,0,2,447,4770,6299,7020201
7020202,5606,516,1051,2029,1422,381,138,69,532,17658,3964,380,3816,5390,2,1,1,1,2,377,3814,5386,7020202
7020203,9514,367,2385,3259,2233,863,304,103,773,30758,7191,611,6987,9250,5,5,2,3,4,604,6980,9241,7020203
7020204,6642,325,1361,2518,1645,556,179,58,476,21511,4831,470,4664,6426,3,3,4,7,8,463,4655,6415,7020204
7030301,13128,330,1661,4273,3729,1955,800,380,2900,48862,11077,1133,10867,12904,27,42,21,55,42,1085,10770,12835,7030301
7030302,5035,206,791,1313,1448,796,328,153,1253,18720,4059,495,4006,4971,8,8,11,26,22,476,3972,4941,7030302
7030303,6204,115,985,2049,1947,825,205,78,573,21948,4518,522,4491,6174,8,10,4,8,8,510,4474,6158,7030303
7040401,8935,700,2221,2491,1830,890,380,423,3340,30005,6755,1626,6649,8789,882,1174,45,85,90,699,5390,7817,7040401
7040402,1295,13,125,613,371,148,22,3,23,4481,779,218,779,1295,64,65,3,5,6,151,710,1225,7040402
7040403,13229,408,2274,5657,3628,973,168,121,1002,43314,8862,1305,8634,12965,11,13,11,18,22,1283,8603,12932,7040403
7040404,2897,118,249,936,1079,352,84,79,602,10606,2008,583,1988,2877,265,326,16,29,32,302,1633,2580,7040404
7040405,5607,205,1484,2149,1225,417,98,29,213,17406,3760,501,3670,5475,9,10,5,6,10,487,3654,5456,7040405
7040406,2165,80,1104,710,193,41,19,18,131,5640,1199,293,1185,2155,29,34,2,5,4,262,1146,2122,7040406
7050501,9085,254,1792,3635,2691,572,95,46,380,29317,5915,882,5812,8928,19,25,17,27,34,846,5759,8875,7050501
7050502,4081,114,896,1495,1001,360,123,92,698,13631,2817,598,2712,3846,248,293,11,21,22,339,2398,3576,7050502
7050503,5298,205,993,1991,1678,354,55,22,162,17138,3365,757,3293,5167,180,179,6,13,12,571,3101,4975,7050503
7050504,2951,244,887,754,467,335,167,97,777,9602,2113,739,2097,2932,385,446,46,84,92,308,1566,2455,7050504
7050505,4784,91,528,1172,1631,757,337,268,2108,19102,4110,1758,4080,4744,1190,1503,201,339,402,367,2238,3152,7050505
7050506,1034,10,54,200,269,242,153,106,852,4774,1080,645,1069,1023,523,655,62,124,124,60,289,376,7050506
7060601,4544,174,649,1665,1188,553,187,128,973,16079,3270,964,3218,4425,490,519,44,76,88,430,2623,3847,7060601
7060602,2354,74,257,559,670,435,214,145,1162,9566,2082,1021,2057,2318,718,877,87,162,174,216,1018,1426,7060602
7060603,1310,1,139,415,445,206,59,45,334,5022,1051,347,1043,1302,236,281,27,46,54,84,717,1012,7060603
7060604,7357,244,1331,2362,2381,776,175,88,685,25131,5263,883,5225,7300,569,602,11,19,22,303,4604,6709,7060604
7070701,5089,77,390,1509,1316,887,485,425,3338,21331,4592,2427,4557,5049,1802,2235,217,422,434,408,1900,2813,7070701
7070702,5202,123,710,1349,1220,993,455,352,2731,20896,4530,2348,4503,5170,1775,2125,171,329,342,402,2049,3053,7070702
7070703,4477,651,844,1296,1120,375,111,80,626,13874,3252,734,3126,4205,398,496,39,78,78,297,2552,3729,7070703
7070704,4014,318,912,1122,979,456,151,76,600,13210,3008,712,2947,3937,466,544,39,70,78,207,2334,3393,7070704
7070705,3275,36,196,694,793,677,499,380,2997,15058,3313,1884,3285,3244,1495,1908,171,316,342,218,1060,1407,7070705
7070706,1763,3,152,612,453,244,170,129,1033,7228,1570,702,1553,1745,484,613,91,186,182,127,754,1079,7070706
7070707,1470,6,70,304,432,283,197,178,1398,6781,1499,974,1437,1374,804,992,86,152,172,84,293,398,7070707
