id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
040101,10161.0,127.0,2022.0,3806.0,3196.0,850.0,95.0,65.0,550.0,33743.0,6219.0,971.0,6188.0,10129.0,194.0,264.0,24.0,37.0,48.0,753.0,5887.0,9887.0,12030306
040202,6557.0,385.0,699.0,1444.0,1778.0,802.0,576.0,873.0,7118.0,27811.0,6473.0,2108.0,6251.0,6161.0,1506.0,2390.0,179.0,372.0,358.0,423.0,3487.0,4297.0,24121239
040203,15674.0,1061.0,2349.0,4726.0,4053.0,1977.0,803.0,705.0,5801.0,56653.0,12724.0,1837.0,12185.0,14650.0,406.0,760.0,106.0,291.0,212.0,1325.0,11133.0,14032.0,20101560
040304,13549.0,750.0,3158.0,4539.0,3497.0,1159.0,298.0,148.0,1216.0,43470.0,9741.0,911.0,9387.0,12926.0,22.0,27.0,11.0,21.0,22.0,878.0,9339.0,12882.0,12091248
040305,8794.0,239.0,1556.0,3710.0,2332.0,707.0,201.0,49.0,442.0,28992.0,6026.0,629.0,5807.0,8467.0,8.0,5.0,2.0,4.0,4.0,619.0,5799.0,8455.0,8061037
040306,16255.0,1024.0,4011.0,5943.0,3453.0,1329.0,331.0,164.0,1328.0,50646.0,11267.0,983.0,10824.0,15561.0,25.0,32.0,4.0,6.0,8.0,954.0,10786.0,15528.0,16122486
040307,12920.0,696.0,2213.0,4177.0,3183.0,1606.0,688.0,357.0,2880.0,45423.0,10766.0,782.0,10382.0,12436.0,12.0,16.0,8.0,12.0,16.0,762.0,10353.0,12408.0,12092175
040308,11971.0,813.0,2550.0,3932.0,2909.0,1139.0,419.0,209.0,1619.0,39173.0,9063.0,761.0,8669.0,11518.0,13.0,10.0,7.0,14.0,14.0,741.0,8646.0,11491.0,8061655
040309,8782.0,310.0,1304.0,2533.0,2347.0,1207.0,637.0,444.0,3562.0,33324.0,8506.0,542.0,7629.0,7992.0,25.0,40.0,8.0,14.0,16.0,509.0,7574.0,7951.0,12092790
040310,9270.0,485.0,1781.0,3339.0,2086.0,964.0,391.0,224.0,1714.0,31288.0,7390.0,614.0,7229.0,9114.0,5.0,5.0,7.0,15.0,14.0,602.0,7209.0,9095.0,4031032
040411,10977.0,619.0,1393.0,2922.0,2985.0,1497.0,730.0,831.0,7293.0,43269.0,10925.0,2487.0,10535.0,10601.0,1047.0,2025.0,213.0,625.0,426.0,1227.0,7886.0,9128.0,20205675
040412,8421.0,238.0,1342.0,2511.0,2471.0,1092.0,461.0,306.0,2525.0,31090.0,7180.0,1339.0,6946.0,8062.0,447.0,752.0,61.0,172.0,122.0,831.0,6022.0,7493.0,16164958
040413,10407.0,205.0,2878.0,3431.0,2234.0,964.0,437.0,258.0,2021.0,34653.0,7725.0,1050.0,7628.0,10277.0,139.0,236.0,32.0,88.0,64.0,879.0,7304.0,10074.0,12124029
040514,18314.0,1191.0,3572.0,5840.0,4516.0,1835.0,857.0,503.0,3861.0,62097.0,14286.0,1248.0,13742.0,17629.0,60.0,99.0,8.0,17.0,16.0,1180.0,13626.0,17553.0,16205786
040515,7860.0,345.0,1599.0,2479.0,2256.0,826.0,242.0,113.0,921.0,26507.0,5746.0,590.0,5472.0,7512.0,46.0,76.0,15.0,32.0,30.0,529.0,5364.0,7436.0,12154650
040516,19171.0,1074.0,3637.0,6701.0,4554.0,1960.0,799.0,446.0,3465.0,64726.0,14758.0,1193.0,14362.0,18487.0,16.0,18.0,14.0,26.0,28.0,1163.0,14318.0,18443.0,20258270
040617,36.0,4.0,5.0,11.0,5.0,4.0,3.0,4.0,45.0,150.0,43.0,18.0,38.0,28.0,12.0,21.0,4.0,10.0,8.0,2.0,7.0,8.0,4061757
