id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
04010101,6025,124,1449,2147,1768,452,71,14,114,19335,3388,564,3378,6013,1,1,2,4,4,561,3373,6008,4010101
04010102,287,2,11,88,81,47,22,36,329,1308,343,225,329,274,193,263,22,33,44,10,33,37,4010102
04010103,3849,1,562,1571,1347,351,2,15,107,13100,2488,182,2481,3842,–,–,–,–,–,182,2481,3842,4010103
04020204,71,2,15,6,10,11,27,–,–,307,70,10,57,53,–,–,1,2,2,9,54,51,4020204
04020205,617,7,34,119,200,104,75,78,641,2843,641,273,634,607,135,213,51,102,102,87,319,370,4020205
04020206,1714,5,125,544,758,191,48,43,344,6506,1392,116,1392,1714,51,67,5,11,10,60,1314,1653,4020206
04020207,1557,106,313,460,367,127,84,100,804,5523,1311,326,1290,1516,169,280,17,41,34,140,970,1313,4020207
04020208,1380,124,133,199,297,220,134,273,2284,6363,1637,600,1596,1324,481,803,21,55,42,98,737,801,4020208
04020209,1218,141,79,116,146,149,208,379,3045,6269,1422,783,1282,947,670,1027,84,161,168,29,93,109,4020209
04020310,316,107,85,61,43,11,5,4,37,754,184,62,100,108,54,56,1,2,2,7,41,52,4020310
04020311,8502,776,1224,2285,2052,1187,520,458,3752,31094,7056,930,6776,7904,186,383,44,117,88,700,6276,7630,4020311
04020312,2895,118,468,886,736,372,150,165,1424,10840,2559,536,2460,2757,165,320,60,167,120,311,1973,2472,4020312
04020313,3961,60,572,1494,1222,407,128,78,588,13965,2925,309,2849,3881,1,1,1,5,2,307,2843,3878,4020313
04020314,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,4020314
04030415,2244,237,1014,510,364,63,29,27,236,5976,1462,93,1351,1968,3,3,3,5,6,87,1343,1959,4030415
04030416,5224,363,1006,1838,1447,448,88,34,286,16731,3641,423,3561,5007,9,11,2,5,4,412,3545,4994,4030416
04030417,6081,150,1138,2191,1686,648,181,87,694,20763,4638,395,4475,5951,10,13,6,11,12,379,4451,5929,4030417
04030518,5509,139,987,2293,1420,485,142,43,395,18344,3697,402,3518,5224,1,1,1,2,2,400,3516,5221,4030518
04030519,3285,100,569,1417,912,222,59,6,47,10648,2329,227,2289,3243,7,4,1,2,2,219,2283,3234,4030519
04030620,4946,182,1203,1884,1060,464,89,64,505,15839,3419,302,3281,4718,12,14,1,1,2,289,3266,4704,4030620
04030621,2112,254,607,879,269,84,15,4,35,5726,1425,115,1357,1985,1,0,1,2,2,113,1355,1982,4030621
04030622,6101,253,1482,2155,1470,543,126,72,611,19644,4306,416,4143,5887,8,14,1,1,2,407,4128,5877,4030622
04030623,3096,335,719,1025,654,238,101,24,177,9437,2117,150,2043,2971,4,4,1,2,2,145,2037,2965,4030623
04030724,3450,149,599,1227,793,398,186,98,743,12049,2829,209,2734,3344,5,9,5,7,10,199,2718,3329,4030724
04030725,6407,365,1104,2032,1646,777,301,182,1435,22379,5298,410,5093,6099,6,5,3,5,6,401,5083,6087,4030725
04030726,3063,182,510,918,744,431,201,77,702,10995,2639,163,2555,2993,1,2,–,–,–,162,2552,2992,4030726
04030827,6477,493,1396,2190,1649,521,155,73,575,20561,4613,392,4371,6176,7,5,2,2,4,383,4364,6165,4030827
04030828,5494,320,1154,1742,1260,618,264,136,1044,18612,4450,369,4298,5342,6,5,5,12,10,358,4282,5326,4030828
04030929,3359,83,525,959,953,449,231,159,1262,12715,3092,233,2962,3232,18,27,3,6,6,212,2929,3208,4030929
04030930,3389,123,489,906,897,509,297,168,1332,13066,3464,212,3143,3114,6,8,2,4,4,204,3130,3104,4030930
04030931,2034,104,290,668,497,249,109,117,968,7543,1950,97,1524,1646,1,5,3,4,6,93,1515,1639,4030931
04031032,9270,485,1781,3339,2086,964,391,224,1714,31288,7390,614,7229,9114,5,5,7,15,14,602,7209,9095,4031032
04041133,39,–,3,18,11,–,–,7,70,174,51,18,51,39,6,11,9,26,18,3,15,15,4041133
04041134,2798,239,434,597,615,412,242,259,2259,11129,3020,779,2934,2665,386,705,80,244,160,313,1985,2119,4041134
04041135,1558,32,128,404,376,240,141,237,2126,7176,2052,538,1911,1439,305,663,46,139,92,187,1109,1042,4041135
04041136,1763,81,179,433,424,286,149,211,1905,7663,2156,541,2101,1727,253,489,57,168,114,231,1444,1360,4041136
04041137,4819,267,649,1470,1559,559,198,117,933,17127,3646,611,3538,4731,97,157,21,48,42,493,3333,4592,4041137
04041238,3228,60,514,955,1072,374,140,113,924,11875,2739,405,2551,2979,80,148,14,33,28,311,2369,2871,4041238
04041239,487,10,209,173,92,2,1,–,–,1331,365,15,362,482,3,3,–,–,–,12,359,479,4041239
04041240,857,24,71,144,236,160,83,139,1180,4020,1078,358,1060,826,219,415,37,117,74,102,529,533,4041240
04041241,3849,144,548,1239,1071,556,237,54,421,13864,2998,561,2973,3775,145,186,10,22,20,406,2765,3610,4041241
04041342,2520,36,843,851,547,145,75,23,171,7809,1612,170,1603,2512,1,1,–,–,–,169,1602,2511,4041342
04041343,2023,75,273,677,540,241,137,80,645,7484,1614,265,1582,1984,51,107,22,58,44,192,1416,1889,4041343
04041344,5864,94,1762,1903,1147,578,225,155,1205,19360,4499,615,4443,5781,87,128,10,30,20,518,4286,5674,4041344
04051445,3602,258,703,1269,967,236,103,66,557,11694,2450,314,2388,3514,38,73,6,13,12,270,2302,3464,4051445
04051446,6171,340,1075,1851,1550,772,380,203,1510,21893,5156,400,5008,6014,9,14,–,–,–,391,4994,6005,4051446
04051447,3190,196,690,1054,778,298,121,53,405,10471,2430,205,2316,2977,4,4,–,–,–,201,2312,2973,4051447
04051448,5351,397,1104,1666,1221,529,253,181,1389,18039,4250,329,4030,5124,9,8,2,4,4,318,4018,5111,4051448
04051549,2381,121,433,680,833,209,61,44,363,8133,1687,249,1660,2345,45,75,11,25,22,193,1560,2278,4051549
04051550,3075,137,574,1081,784,354,99,46,359,10387,2324,183,2132,2833,1,1,3,5,6,179,2126,2826,4051550
04051551,2404,87,592,718,639,263,82,23,199,7987,1735,158,1680,2334,–,–,1,2,2,157,1678,2332,4051551
04051652,5418,244,1102,1866,1259,529,257,161,1263,18532,4343,317,4199,5211,4,4,3,7,6,310,4188,5201,4051652
04051653,3948,188,900,1209,917,416,178,140,1072,13503,3100,232,3056,3850,3,3,3,5,6,226,3048,3841,4051653
04051654,1819,134,345,767,377,144,35,17,127,5690,1262,134,1249,1806,6,8,3,5,6,125,1237,1794,4051654
04051655,4073,369,653,1537,1012,356,100,46,373,13087,2939,246,2835,3807,1,0,4,7,8,241,2827,3798,4051655
04051656,3913,139,637,1322,989,515,229,82,630,13914,3114,264,3023,3813,2,3,1,2,2,261,3018,3809,4051656
04061757,36,4,5,11,5,4,3,4,45,150,43,18,38,28,12,21,4,10,8,2,7,8,4061757
