id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
030101,8647,414,1507,1878,3072,1386,260,130,1044,30884,5739,1376,5631,8309,726.0,840.0,90.0,166.0,180.0,560,4626,7403,9030307
030202,14008,457,2041,4466,3585,1890,914,655,5192,52403,11870,4653,11718,13783,3264.0,3857.0,256.0,502.0,512.0,1133,7359,10007,9060622
030203,8261,145,1049,2173,2080,1668,789,357,2785,32941,7456,3957,7365,8067,3309.0,3792.0,191.0,338.0,382.0,457,3235,4376,3020307
030304,9165,39,377,2786,2056,2293,1116,498,3938,39474,7977,4264,7878,9035,3425.0,3894.0,284.0,503.0,568.0,555,3481,5042,6060811
030307,7843,724,508,1389,1876,1770,1019,557,4359,32734,7159,5039,6940,7211,4474.0,5027.0,318.0,547.0,636.0,247,1364,2101,9092142
030405,9004,83,810,2541,2793,1538,755,484,3914,36632,7892,3402,7770,8876,2430.0,3048.0,215.0,396.0,430.0,757,4326,6016,9121533
030406,20002,467,3651,7170,5766,2319,426,203,1617,68111,14593,2362,14283,19528,450.0,588.0,68.0,136.0,136.0,1844,13559,18942,3040614
030408,21152,1076,2824,8314,6708,1986,191,53,402,69976,13711,2013,13531,20903,60.0,71.0,14.0,33.0,28.0,1939,13427,20815,3040818
030509,21721,512,3346,9494,5905,1861,403,200,1563,72592,15098,2693,14710,21185,428.0,534.0,104.0,183.0,208.0,2161,13993,20549,15254611
030510,8717,97,1363,2877,2925,1170,194,91,717,30885,5799,1277,5686,8515,460.0,530.0,26.0,44.0,52.0,791,5113,8003,9153060
030611,15675,951,4190,5898,3347,909,261,119,944,47468,10823,932,10615,15418,26.0,38.0,8.0,24.0,16.0,898,10552,15376,6122257
030612,16679,578,3952,7122,4082,726,158,61,482,51236,10537,1432,10394,16472,3.0,3.0,4.0,12.0,8.0,1425,10379,16461,6122455
030613,13663,973,4029,4804,2765,777,247,68,549,40419,9614,788,9328,13285,6.0,4.0,6.0,8.0,12.0,776,9316,13267,3061332
030614,15277,369,2683,5504,4881,1448,240,152,1203,51654,9902,1451,9750,14977,421.0,600.0,27.0,49.0,54.0,1003,9100,14502,15307169
030715,15316,677,3293,5517,3809,1389,376,255,1972,50223,11863,1166,11474,14831,18.0,24.0,15.0,30.0,30.0,1133,11421,14783,6143073
030716,18793,1085,4510,6386,4369,1844,474,125,972,59775,13737,1130,13514,18530,73.0,114.0,6.0,15.0,12.0,1051,13386,18445,9214910
