id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
08020623,Ortolanweg,593,3,197,163,138,55,30,7,54,1947,435,219,422,577,155,126,3,10,6,61,287,416,8020623
08020624,Britzer Garten,637,–,5,245,151,181,32,23,191,2637,544,321,540,635,267,325,9,16,18,45,199,350,8020624
08020625,Handwerker-Siedlung,1905,161,608,283,336,273,154,90,687,6546,1323,787,1312,1892,712,764,25,46,50,50,502,1130,8020625
08020726,Buckow West,4270,145,649,1312,1276,524,199,165,1269,15566,3340,1657,3316,4243,1211,1295,78,138,156,368,1882,2876,8020726
08020727,Buckow Mitte,5798,127,844,1492,1806,1057,333,139,1079,21877,4441,1429,4333,5581,921,1048,58,112,116,450,3172,4544,8020727
08020728,Buckow Ost,4553,384,1125,937,1323,476,159,149,1167,15238,3178,1045,3159,4523,789,899,57,105,114,199,2154,3620,8020728
08030829,Gropiusstadt Nord,6336,337,1455,1907,2091,481,34,31,247,20188,4274,398,4273,6335,83,111,3,6,6,312,4157,6246,8030829
08030830,Gropiusstadt Süd,4245,488,1090,1706,779,149,26,7,66,11869,2804,193,2803,4244,8,10,2,4,4,183,2789,4232,8030830
08030831,Gropiusstadt Ost,8514,98,1609,2912,2829,986,65,15,122,28810,5937,289,5904,8468,47,48,–,–,–,242,5855,8421,8030831
08040932,Goldhähnchenweg,1504,2,337,265,628,223,48,1,7,5393,1047,85,956,1321,2,3,–,–,–,83,953,1319,8040932
08040933,Vogelviertel Süd,2118,76,219,673,664,269,130,87,680,7994,1674,659,1653,2092,421,511,62,123,124,176,1020,1547,8040933
08040934,Vogelviertel Nord,1247,23,141,315,344,200,122,102,802,5160,1130,590,1126,1240,449,552,59,116,118,82,457,673,8040934
08041035,Blumenviertel,3521,59,207,570,907,899,511,368,2969,16341,3661,2587,3587,3442,2176,2588,268,487,536,143,512,730,8041035
08041036,Zittauer Straße,3049,9,138,575,813,791,419,304,2362,14093,3013,2153,2972,2997,1860,2099,179,328,358,114,545,779,8041036
08041037,Alt-Rudow,5077,125,734,1346,1482,797,364,229,1829,19557,4097,1972,4052,5029,1420,1617,189,337,378,363,2098,3231,8041037
08041038,Waßmannsdorfer Chaussee,3209,13,376,620,750,740,429,281,2207,14106,3110,2016,3100,3197,1720,2019,191,364,382,105,717,1095,8041038
08041039,Frauenviertel,1720,6,154,1055,296,131,65,13,93,5801,1239,327,1231,1710,165,183,2,6,4,160,1042,1541,8041039
08041040,Waltersdorfer Chaussee Ost,3510,36,333,851,1026,762,357,145,1127,14438,3049,1425,3033,3493,1108,1190,98,180,196,219,1663,2189,8041040
