id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
03030716,Märchenland,512,1,4,50,148,178,92,39,286,2479,510,484,503,506,464,468,18,29,36,2,5,6,3030716
03040508,Rosenthal,2017,3,167,454,583,400,283,127,995,8724,1946,1109,1935,2005,889,1070,64,116,128,156,749,988,3040508
03040512,Wilhelmsruh,5043,45,415,1616,1744,711,317,195,1564,19720,4040,1470,3941,4941,903,1126,97,180,194,470,2635,3844,3040512
03040513,Schönholz,1415,25,107,302,358,352,140,131,1090,6267,1421,725,1403,1398,584,752,53,96,106,88,556,708,3040513
03040614,Pankow Zentrum,19666,426,3527,7045,5739,2311,417,201,1601,67229,14346,2327,14058,19241,443,575,67,133,134,1817,13350,18664,3040614
03040818,Pankow Süd,19954,476,2533,8124,6599,1982,188,52,395,67743,13092,1991,12911,19705,59,70,15,33,30,1917,12808,19616,3040818
03050919,Gustav-Adolf-Straße,2995,9,92,1652,896,260,57,29,221,10596,1880,544,1856,2966,151,173,29,47,58,364,1637,2757,3050919
03050920,Weißer See,3915,63,509,1722,1107,382,96,36,266,13427,2773,553,2742,3863,117,145,23,43,46,413,2554,3700,3050920
03050923,Weißenseer Spitze,5412,194,1055,2435,1242,365,80,41,318,17200,3695,515,3581,5252,44,62,20,36,40,451,3483,5168,3050923
03050924,Behaimstraße,3436,102,650,1431,892,267,50,44,384,11282,2423,406,2298,3252,43,55,17,31,34,346,2212,3175,3050924
03050925,Komponistenviertel Weißensee,5124,78,788,1975,1603,542,92,46,342,17595,3670,605,3594,5031,61,84,14,23,28,530,3487,4942,3050925
03051017,Rennbahnstraße,2051,53,378,644,583,245,99,49,384,7276,1553,549,1468,1874,367,418,14,23,28,168,1026,1479,3051017
03051021,Buschallee,3950,5,584,1532,1416,373,30,10,71,13549,2344,431,2331,3937,60,66,11,19,22,360,2247,3855,3051021
03051022,Hansastraße,2385,6,309,615,847,544,56,8,70,8983,1606,255,1601,2379,9,11,–,–,–,246,1590,2370,3051022
03061126,Arnimplatz,9129,533,2330,3463,2071,509,150,73,588,27899,6268,559,6114,8930,24,35,6,20,12,529,6058,8894,3061126
03061131,Falkplatz,6175,391,1704,2350,1209,373,105,43,333,18513,4223,354,4169,6117,2,3,2,4,4,350,4162,6111,3061131
03061227,Humannplatz,8671,381,1738,4015,1963,434,107,33,263,26829,5763,678,5680,8559,3,3,4,12,8,671,5665,8548,3061227
03061228,Erich-Weinert-Straße,7914,190,2196,3076,2096,283,44,29,229,24102,4687,752,4627,7819,–,–,–,–,–,752,4627,7819,3061228
03061332,Helmholtzplatz,13344,924,3924,4734,2693,754,247,68,549,39547,9371,779,9086,12966,5,3,6,8,12,768,9074,12949,3061332
03061429,Greifswalder Straße,5950,14,1009,1829,2398,668,19,13,92,20657,3583,301,3531,5852,–,–,–,–,–,301,3531,5852,3061429
03061430,Volkspark Prenzlauer Berg,1657,105,125,401,714,232,46,34,272,6122,1050,296,1023,1548,135,158,25,46,50,136,818,1363,3061430
03061434,Anton-Saefkow-Park,3826,26,682,1928,845,254,57,34,309,12475,2459,358,2459,3826,5,7,–,–,–,353,2452,3821,3061434
03061435,Conrad-Blenkle-Straße,2401,158,472,855,725,169,17,5,39,7553,1425,158,1362,2314,–,–,–,–,–,158,1362,2314,3061435
03061441,Eldenaer Straße,883,8,119,362,105,127,99,63,468,3449,964,322,953,877,279,429,2,3,4,41,521,594,3061441
03071536,Teutoburger Platz,6081,296,1315,2220,1416,563,144,127,964,19893,4617,490,4475,5898,12,14,12,23,24,466,4438,5862,3071536
03071537,Kollwitzplatz,9040,378,1954,3208,2346,799,228,127,999,29656,7048,661,6788,8720,3,5,3,7,6,655,6776,8711,3071537
03071633,Thälmannpark,1851,11,580,514,421,232,88,5,44,6129,1201,59,1201,1851,–,–,–,–,–,59,1201,1851,3071633
03071638,Winsstraße,9854,686,2483,3100,2433,901,202,49,380,30781,7146,539,6992,9682,5,4,5,11,10,529,6978,9667,3071638
03071639,Bötzowstraße,6950,375,1406,2734,1486,697,179,73,562,22454,5255,521,5186,6859,62,103,1,4,2,458,5079,6795,3071639
