id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
05010101,4802,74,816,1929,1146,511,184,142,1541,17277,3768,1103,3666,4666,692,706,35,67,70,376,2893,3904,5010101
05010102,4735,226,1201,1738,1322,196,46,6,44,14430,2905,409,2900,4725,31,36,21,36,42,357,2828,4652,5010102
05010103,4181,69,382,1452,1243,534,257,244,1955,16328,3320,1454,3291,4144,912,1151,128,239,256,414,1901,2976,5010103
05010204,1367,116,289,258,379,159,111,55,412,4857,999,381,957,1301,334,374,11,22,22,36,561,945,5010204
05010205,1028,3,229,182,199,185,128,102,902,4398,961,549,959,1026,449,563,41,74,82,59,322,495,5010205
05010206,5221,131,901,2097,1270,533,180,109,850,17899,3817,896,3806,5206,620,715,59,102,118,217,2988,4468,5010206
05010207,5616,80,836,1711,2004,879,93,13,103,19957,3707,465,3693,5603,113,122,–,–,–,352,3571,5490,5010207
05010208,4413,13,378,2295,1437,242,36,12,96,14924,2641,549,2638,4410,1,1,5,9,10,543,2629,4399,5010208
05010209,3006,51,252,939,838,476,254,196,1534,12162,2535,1376,2502,2963,1054,1210,116,201,232,206,1090,1677,5010209
05010310,2243,136,315,1071,574,103,31,13,117,7093,1395,245,1365,2205,11,12,6,9,12,228,1343,2182,5010310
05010311,2307,82,780,737,475,204,17,12,86,6961,1601,217,1572,2261,70,94,4,8,8,143,1470,2183,5010311
05010312,3503,235,817,1344,814,243,40,10,78,10690,2284,277,2140,3297,4,4,3,5,6,270,2131,3287,5010312
05010313,3464,143,684,1316,933,293,58,37,291,11295,2382,340,2291,3348,12,12,7,12,14,321,2267,3322,5010313
05010314,6719,203,897,3093,1919,444,84,79,657,22333,4311,802,4116,6479,43,49,23,39,46,736,4028,6390,5010314
05010339,255,10,97,57,67,17,6,1,7,771,180,28,166,240,7,7,–,–,–,21,159,233,5010339
05020415,1509,4,42,187,366,462,275,173,1364,7437,1635,1329,1624,1498,1226,1398,78,140,156,25,86,116,5020415
05020416,1002,1,73,249,643,24,9,3,25,3665,601,490,599,1001,299,200,39,53,78,152,347,624,5020416
05020417,2702,61,279,456,687,614,357,248,1935,11882,2508,1599,2472,2653,1305,1513,165,292,330,129,666,1018,5020417
05020418,2064,170,205,792,494,175,181,47,351,7244,1482,471,1472,2053,297,363,21,38,42,153,1070,1714,5020418
05020419,3913,135,598,1658,1118,367,21,16,130,12868,2587,435,2586,3911,191,201,33,51,66,211,2334,3654,5020419
05020420,457,11,58,108,135,78,32,35,286,1859,396,189,390,451,129,163,14,26,28,46,201,294,5020420
05020521,1272,1,41,348,355,293,136,98,778,5606,1257,719,1251,1264,569,723,74,119,148,76,409,547,5020521
05020522,3441,–,678,969,1243,453,43,55,408,12166,2345,368,2337,3432,186,227,28,59,56,154,2051,3190,5020522
05020523,5437,21,983,1728,1955,629,74,47,410,18990,3836,489,3818,5420,221,247,19,36,38,249,3536,5161,5020523
05020524,3348,37,481,818,1017,432,303,260,2078,13577,2888,1367,2869,3323,1029,1285,122,224,244,216,1361,2050,5020524
05020625,4156,84,819,1512,1334,326,47,34,277,13783,2834,392,2803,4117,27,37,3,4,6,362,2762,4084,5020625
05020626,10325,213,1509,4658,2844,845,177,79,606,34474,6865,1158,6671,9989,82,93,11,19,22,1065,6559,9885,5020626
05020627,2146,16,420,876,575,191,48,20,148,7175,1505,275,1496,2137,104,129,12,22,24,159,1345,2009,5020627
05020628,1162,–,133,538,397,72,9,13,108,3990,779,114,777,1160,25,35,5,9,10,84,734,1125,5020628
05020629,2584,99,389,617,663,395,199,222,1802,10351,2455,953,2424,2550,662,865,99,215,198,192,1344,1690,5020629
05030730,1300,2,28,257,545,314,116,38,299,5574,1117,632,1107,1287,572,609,6,10,12,54,488,703,5030730
05030731,6468,203,1002,2802,1989,388,67,17,129,21040,3952,793,3895,6353,107,118,26,45,52,660,3731,6194,5030731
05030832,6099,330,912,2689,1246,688,165,69,525,20160,4199,775,4138,6013,205,222,9,16,18,561,3900,5790,5030832
05030833,235,8,134,71,15,4,2,1,7,588,156,32,151,229,5,5,1,1,2,26,145,222,5030833
05040934,1518,29,126,234,306,344,244,235,1872,7263,1725,1132,1691,1476,993,1276,72,148,144,67,266,339,5040934
05040935,202,–,70,14,37,59,14,8,66,775,149,123,146,200,117,113,–,–,–,6,32,83,5040935
05040936,4219,29,190,387,906,1436,724,547,4303,21021,4906,3362,4862,4163,3036,3901,181,358,362,145,603,765,5040936
05040937,1023,4,25,121,323,316,113,121,1003,4970,1117,822,1094,1000,730,846,54,124,108,38,123,162,5040937
05040938,1599,4,25,127,369,462,360,252,2009,8390,1854,1222,1841,1582,1072,1402,74,146,148,76,293,362,5040938
