id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
2010101,3503,344.0,1199,899,666,258,104,33,252,10269,2133,167,2018,3149,10.0,14.0,2.0,3.0,4.0,155,2001,3135,2010101
2010102,6424,442.0,1471,2203,1625,439,173,71,604,20330,4230,352,4158,6369,16.0,13.0,10.0,22.0,20.0,326,4123,6333,2010102
2010103,7136,453.0,1442,2758,1906,505,49,23,189,22243,4400,374,4339,7087,5.0,7.0,2.0,3.0,4.0,367,4329,7078,2010103
2010104,2167,13.0,481,732,646,206,53,36,291,7394,1614,119,1601,2157,1.0,1.0,2.0,3.0,4.0,116,1597,2152,2010104
2020201,496,0.0,137,168,124,45,15,7,53,1642,449,35,438,489,0.0,0.0,0.0,0.0,0.0,35,438,489,2020201
2020202,2927,182.0,561,866,741,376,140,61,467,10053,2303,226,2254,2873,3.0,2.0,2.0,4.0,4.0,221,2248,2866,2020202
2020203,6131,202.0,1303,2277,1453,628,178,90,716,20375,4722,469,4522,5915,61.0,69.0,10.0,16.0,20.0,398,4437,5834,2020203
2020204,6738,302.0,1463,2518,1605,561,211,78,611,21884,4806,486,4673,6561,5.0,5.0,2.0,2.0,4.0,479,4666,6552,2020204
2020205,8041,344.0,1593,2828,2192,784,216,84,651,26649,6005,652,5729,7645,5.0,25.0,9.0,16.0,18.0,638,5688,7622,2020205
2020206,9995,667.0,2306,3299,2427,956,225,115,883,31897,7282,656,7003,9652,7.0,4.0,7.0,10.0,14.0,642,6988,9631,2020206
2030301,3958,118.0,778,1424,1064,458,92,24,200,13244,2833,376,2664,3758,10.0,7.0,6.0,9.0,12.0,360,2647,3736,2030301
2030302,6586,286.0,1568,2246,1692,604,121,69,524,21198,4599,480,4461,6426,5.0,4.0,5.0,16.0,10.0,470,4440,6411,2030302
2030401,8244,738.0,2134,2925,1667,584,141,55,425,24640,5730,550,5581,8036,6.0,8.0,2.0,8.0,4.0,542,5566,8026,2030401
2030402,5647,338.0,1203,1976,1473,488,113,56,420,18102,4059,391,3880,5446,2.0,4.0,1.0,2.0,2.0,388,3874,5442,2030402
2040501,2836,83.0,287,694,1178,582,11,1,9,10436,1744,78,1742,2832,0.0,0.0,1.0,1.0,2.0,77,1740,2830,2040501
2040502,4283,168.0,945,1588,1157,364,49,12,92,13656,2793,238,2746,4201,2.0,3.0,5.0,16.0,10.0,231,2727,4189,2040502
2040503,6121,231.0,1319,2514,1423,500,100,34,260,19463,4127,392,4047,6022,16.0,24.0,0.0,0.0,0.0,376,4023,6006,2040503
2040701,7003,763.0,1100,2762,1743,582,33,20,168,21497,4368,238,4180,6579,1.0,1.0,0.0,0.0,0.0,237,4179,6578,2040701
2040702,6762,898.0,1486,2460,1526,331,38,23,185,19422,4464,393,4333,6595,23.0,26.0,3.0,5.0,6.0,367,4302,6566,2040702
2040703,697,61.0,396,52,141,30,16,1,7,1826,420,25,418,693,1.0,1.0,0.0,0.0,0.0,24,417,692,2040703
2050601,5350,283.0,1563,2267,973,220,42,2,14,15468,3423,315,3390,5304,3.0,1.0,1.0,1.0,2.0,311,3387,5299,2050601
2050602,11806,597.0,2899,4484,2872,770,128,56,456,36409,8159,697,8023,11621,5.0,6.0,6.0,10.0,12.0,686,8007,11604,2050602
2050801,10789,621.0,2881,4189,2233,711,108,46,362,32447,7059,711,6972,10672,9.0,8.0,6.0,11.0,12.0,696,6953,10651,2050801
2050802,12192,765.0,3247,4900,2493,617,124,46,367,36127,8237,703,8084,11971,6.0,8.0,0.0,0.0,0.0,697,8076,11965,2050802
2050803,4381,147.0,887,1674,1395,218,21,39,315,14054,3006,294,2962,4325,0.0,0.0,1.0,1.0,2.0,293,2961,4323,2050803
2050804,1793,41.0,296,643,504,166,100,43,315,6323,1606,232,1605,1792,92.0,153.0,4.0,9.0,8.0,136,1443,1692,2050804
