id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
9010101,6448,344.0,1867,2424,1220,462,85.0,46,378,19428,4297,478,4248,6378,18.0,20.0,3.0,6.0,6.0,457,4221,6354,9010101
9010102,26,0.0,3,14,2,4,0.0,3,22,98,24,7,23,24,3.0,3.0,1.0,3.0,2.0,3,17,19,9010102
9010201,2226,18.0,362,577,818,330,87.0,34,252,8169,1735,228,1668,2158,0.0,0.0,2.0,4.0,4.0,226,1664,2154,9010201
9010202,4665,218.0,1439,1970,774,233,24.0,7,58,13469,2421,530,2395,4562,58.0,59.0,2.0,3.0,4.0,470,2333,4500,9010202
9010301,9238,217.0,2119,3296,2683,813,76.0,34,262,29858,5724,1066,5687,9186,65.0,87.0,9.0,16.0,18.0,992,5584,9103,9010301
9010302,1133,1.0,37,150,313,340,194.0,98,760,5401,1205,1017,1198,1127,945.0,1048.0,56.0,100.0,112.0,16,50,70,9010302
9010401,4867,272.0,584,1916,1607,320,115.0,53,410,16316,3164,1081,3094,4701,597.0,606.0,36.0,59.0,72.0,448,2429,4032,9010401
9010402,5773,225.0,1182,2026,1343,570,261.0,166,1279,19734,4320,1459,4241,5678,832.0,1053.0,69.0,128.0,138.0,558,3060,4708,9010402
9020501,3517,247.0,872,1519,631,165,37.0,46,349,10468,2289,448,2250,3465,172.0,163.0,4.0,6.0,8.0,272,2081,3285,9020501
9020502,8590,598.0,1099,3867,2490,440,67.0,29,256,27215,5319,905,5151,8173,65.0,64.0,9.0,19.0,18.0,831,5068,8090,9020502
9020601,4489,289.0,921,1709,1140,394,29.0,7,61,14023,2913,411,2836,4402,8.0,12.0,0.0,0.0,0.0,403,2824,4394,9020601
