id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
5010101,4525,63.0,743,1831,1101,489,167,131,1458,16351,3432,1034,3328,4390,634,617,35.0,67.0,70.0,365,2644,3686,5010101
5010102,3713,157.0,836,1419,1099,150,46,6,44,11552,2162,355,2157,3703,31,36,21.0,36.0,42.0,303,2085,3630,5010102
5010103,4179,69.0,382,1453,1242,534,255,244,1955,16315,3317,1452,3288,4142,910,1148,128.0,239.0,256.0,414,1901,2976,5010103
5010204,1367,116.0,289,258,380,159,110,55,414,4857,998,381,956,1301,334,373,11.0,22.0,22.0,36,561,945,5010204
5010205,750,3.0,30,112,196,181,128,100,885,3741,794,522,792,748,443,552,41.0,74.0,82.0,38,166,223,5010205
5010206,5218,131.0,901,2097,1269,532,179,109,849,17883,3813,893,3801,5203,617,711,59.0,102.0,118.0,217,2988,4468,5010206
5010207,5616,80.0,836,1711,2004,879,93,13,103,19957,3707,465,3693,5603,113,122,0.0,0.0,0.0,352,3571,5490,5010207
5010208,4413,13.0,378,2295,1437,242,36,12,96,14924,2641,549,2638,4410,1,1,5.0,9.0,10.0,543,2629,4399,5010208
5010209,2996,51.0,252,935,834,476,253,195,1527,12121,2524,1369,2490,2953,1048,1203,116.0,201.0,232.0,205,1086,1673,5010209
5010310,2241,136.0,315,1071,574,102,31,12,110,7081,1392,244,1362,2203,11,12,5.0,6.0,10.0,228,1343,2182,5010310
5010311,2201,82.0,717,694,475,204,17,12,86,6706,1524,207,1495,2155,70,94,4.0,8.0,8.0,133,1393,2077,5010311
5010312,3502,235.0,817,1344,814,242,40,10,78,10685,2283,277,2139,3296,4,4,3.0,5.0,6.0,270,2130,3286,5010312
5010313,3462,143.0,686,1317,930,291,58,37,291,11280,2378,340,2287,3346,12,12,7.0,12.0,14.0,321,2263,3320,5010313
5010314,6674,165.0,892,3092,1918,444,84,79,657,22278,4297,801,4102,6434,43,49,23.0,39.0,46.0,735,4014,6345,5010314
5010339,255,10.0,97,57,67,17,6,1,7,771,180,28,166,240,7,7,0.0,0.0,0.0,21,159,233,5010339
5020415,1495,4.0,42,190,362,454,273,170,1340,7354,1616,1315,1605,1484,1212,1379,78.0,140.0,156.0,25,86,116,5020415
5020416,998,1.0,69,249,642,25,9,3,25,3658,599,490,597,997,299,200,39.0,53.0,78.0,152,345,620,5020416
5020417,2701,61.0,285,456,687,610,356,246,1917,11850,2499,1593,2463,2647,1299,1504,165.0,292.0,330.0,129,666,1018,5020417
5020418,2057,170.0,205,792,493,173,177,47,351,7206,1472,465,1464,2047,291,355,21.0,38.0,42.0,153,1070,1714,5020418
5020419,3913,135.0,598,1658,1118,367,21,16,130,12868,2587,435,2586,3911,191,201,33.0,51.0,66.0,211,2334,3654,5020419
