id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
6010101,3535,155,337,860,995,642,333,213,1673,14270,3115,741,3065,3424,317,465,39.0,99.0,78.0,385,2501,3029,6010101
6010102,4901,288,828,1596,1362,544,184,99,781,16785,3745,407,3554,4663,6,6,5.0,6.0,10.0,396,3541,4647,6010102
6010103,3337,72,499,1276,945,442,77,26,202,11552,2519,286,2486,3299,3,2,2.0,2.0,4.0,281,2482,3292,6010103
6010204,3814,428,663,1427,828,277,117,74,564,11998,2571,579,2549,3787,139,206,11.0,19.0,22.0,429,2323,3626,6010204
6010205,5284,213,1055,1874,1313,499,181,149,1181,17959,3975,713,3927,5232,194,284,34.0,67.0,68.0,485,3577,4970,6010205
6010206,4387,194,817,1644,1030,504,117,81,627,14729,3091,467,3072,4359,49,74,11.0,29.0,22.0,407,2968,4288,6010206
6010207,4448,148,699,1673,1320,410,119,79,598,15207,3224,496,3194,4400,31,54,16.0,34.0,32.0,449,3105,4337,6010207
6010208,3761,149,909,1199,871,416,136,81,641,12585,2741,360,2703,3704,17,29,13.0,27.0,26.0,330,2647,3661,6010208
6010209,5199,138,1038,1878,1616,421,76,32,247,17120,3581,475,3478,5095,5,3,0.0,0.0,0.0,470,3475,5090,6010209
6010210,2710,76,369,1122,769,269,82,23,167,9260,1878,263,1872,2702,1,1,1.0,2.0,2.0,261,1869,2699,6010210
6020301,2681,29,512,813,784,298,132,113,945,9855,2075,700,2070,2675,433,535,43.0,88.0,86.0,224,1446,2156,6020301
