id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
5010101,4524,62.0,743,1831,1106,484,167,131,1459,16346,3431,1033,3327,4389,633,616,35.0,67.0,70.0,365,2644,3686,5010101
5010102,3711,157.0,834,1420,1098,150,46,6,44,11547,2161,355,2155,3701,31,36,21.0,36.0,42.0,303,2083,3628,5010102
5010103,4075,68.0,359,1410,1224,520,251,243,1948,15966,3251,1440,3221,4038,906,1141,127.0,237.0,254.0,407,1844,2878,5010103
5010204,1297,116.0,277,223,364,155,109,53,400,4624,947,376,946,1296,329,362,11.0,22.0,22.0,36,561,945,5010204
5010205,733,3.0,30,102,196,179,125,98,870,3668,777,513,775,731,436,542,41.0,74.0,82.0,36,159,213,5010205
5010206,5213,131.0,900,2100,1265,535,176,106,826,17848,3804,890,3792,5198,616,706,57.0,99.0,114.0,217,2988,4468,5010206
5010207,5616,80.0,836,1711,2004,879,93,13,103,19957,3707,465,3693,5603,113,122,0.0,0.0,0.0,352,3571,5490,5010207
5010208,4413,13.0,378,2295,1437,242,36,12,96,14924,2641,549,2638,4410,1,1,5.0,9.0,10.0,543,2629,4399,5010208
5010209,2993,51.0,252,935,838,475,248,194,1520,12095,2517,1367,2484,2950,1047,1199,115.0,199.0,230.0,205,1085,1673,5010209
5010310,2241,136.0,315,1071,574,102,31,12,110,7081,1392,244,1362,2203,11,12,5.0,6.0,10.0,228,1343,2182,5010310
5010311,2165,83.0,713,689,451,200,17,12,86,6568,1489,203,1460,2119,70,94,5.0,10.0,10.0,128,1356,2039,5010311
5010312,3501,235.0,816,1344,814,242,40,10,78,10683,2283,277,2139,3295,4,4,3.0,5.0,6.0,270,2130,3285,5010312
5010313,3429,136.0,674,1311,924,291,58,35,275,11191,2351,339,2259,3313,12,12,8.0,13.0,16.0,319,2234,3285,5010313
5010314,6658,163.0,884,3092,1917,444,84,74,600,22199,4279,800,4097,6423,43,49,24.0,41.0,48.0,733,4007,6332,5010314
5010339,246,10.0,97,52,63,17,6,1,7,740,174,27,160,231,7,7,0.0,0.0,0.0,20,154,224,5010339
5020415,1462,4.0,43,190,354,434,268,169,1333,7187,1573,1285,1562,1452,1184,1342,76.0,135.0,152.0,25,86,116,5020415
5020416,998,1.0,71,249,640,25,9,3,25,3654,598,490,596,997,299,200,39.0,53.0,78.0,152,344,620,5020416
5020417,2691,61.0,283,455,687,609,352,244,1901,11798,2487,1587,2450,2637,1296,1498,163.0,290.0,326.0,128,662,1015,5020417
5020418,2056,170.0,204,792,495,172,176,47,351,7201,1471,464,1462,2046,290,354,21.0,38.0,42.0,153,1069,1714,5020418
5020419,3911,135.0,598,1658,1118,365,21,16,130,12858,2585,433,2583,3909,189,199,33.0,51.0,66.0,211,2334,3654,5020419
5020420,410,6.0,42,90,132,78,30,32,256,1714,357,179,351,404,123,154,14.0,26.0,28.0,42,172,253,5020420
5020521,1225,1.0,40,346,346,279,125,88,684,5332,1191,678,1185,1217,532,665,71.0,113.0,142.0,75,407,543,5020521
5020522,3439,0.0,678,969,1244,453,41,54,400,12150,2342,366,2333,3430,184,223,28.0,59.0,56.0,154,2051,3190,5020522
5020523,5432,21.0,980,1728,1958,626,72,47,410,18969,3828,485,3811,5415,219,244,17.0,32.0,34.0,249,3535,5162,5020523
5020524,3298,37.0,464,802,1013,428,300,254,2025,13388,2838,1360,2819,3273,1027,1277,122.0,223.0,244.0,211,1318,2002,5020524
5020625,4154,84.0,820,1512,1333,325,47,33,267,13766,2830,390,2799,4115,25,34,3.0,4.0,6.0,362,2761,4084,5020625
5020626,10262,212.0,1500,4647,2843,819,162,79,606,34198,6794,1118,6601,9927,43,44,11.0,19.0,22.0,1064,6538,9862,5020626
5020627,2133,15.0,417,874,573,188,46,20,148,7127,1490,274,1481,2124,103,128,12.0,22.0,24.0,159,1331,1997,5020627
5020628,1162,0.0,133,538,397,72,9,13,108,3990,779,114,777,1160,25,35,5.0,9.0,10.0,84,734,1125,5020628
5020629,2574,99.0,385,615,664,394,197,220,1782,10304,2441,948,2410,2542,660,862,96.0,205.0,192.0,192,1344,1690,5020629
5030730,1300,2.0,28,257,545,314,116,38,299,5574,1117,632,1107,1287,572,609,6.0,10.0,12.0,54,488,703,5030730
5030731,6468,203.0,1002,2802,1989,388,67,17,129,21040,3952,793,3895,6353,107,118,26.0,45.0,52.0,660,3731,6194,5030731
5030832,5982,330.0,879,2639,1214,687,164,69,525,19805,4083,769,4021,5895,206,223,8.0,14.0,16.0,555,3785,5673,5030832
5030833,235,8.0,134,71,15,4,2,1,7,588,156,32,151,229,5,5,1.0,1.0,2.0,26,145,222,5030833
5040934,1505,23.0,128,230,308,344,242,230,1828,7201,1706,1126,1673,1468,989,1268,70.0,141.0,140.0,67,264,339,5040934
5040935,202,0.0,70,14,39,57,15,7,59,772,148,123,145,200,117,113,0.0,0.0,0.0,6,32,83,5040935
5040936,4002,27.0,148,337,889,1398,679,524,4120,20074,4631,3221,4587,3946,2904,3698,174.0,334.0,348.0,143,556,694,5040936
5040937,991,4.0,25,123,319,310,99,111,920,4763,1062,791,1038,968,700,794,53.0,121.0,106.0,38,123,162,5040937
5040938,1565,4.0,25,124,363,458,351,240,1905,8179,1801,1189,1788,1548,1040,1352,73.0,144.0,146.0,76,293,362,5040938
