id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
03300413,Karow Ost,1360,7,108,201,415,362,162,105,811,6079,1459,1084,1446,1340,983,1154,61,109,122,40,182,235,3300413
03300514,Blankenburg,2886,11,132,484,882,786,387,204,1575,13082,3097,2504,3071,2855,2305,2615,140,247,280,59,209,270,3300514
03300515,Blankenburger Süden,25,–,3,4,17,1,–,–,–,91,16,12,16,25,7,5,1,1,2,4,9,16,3300515
03300516,Heinersdorf,3754,105,536,911,1000,723,333,146,1177,14700,3386,1950,3368,3731,1684,1993,88,157,176,178,1218,1871,3300516
03300517,Märchenland,517,3,12,63,165,160,76,38,290,2422,532,488,521,505,471,492,17,29,34,–,–,–,3300517
03400618,Rosenthal,2037,10,151,492,645,402,234,103,809,8591,1998,1088,1966,1998,874,1089,49,96,98,165,782,1026,3400618
03400619,Wilhelmsruh,5246,85,721,2080,1272,677,251,160,1246,18992,4207,1519,4187,5198,941,1204,74,139,148,504,2844,4109,3400619
03400620,Schönholz,1527,71,183,268,457,302,134,112,902,6285,1500,739,1497,1524,589,762,51,104,102,99,630,833,3400620
03400721,Florakiez,5924,211,1052,2259,1589,621,160,32,244,19757,4556,597,4519,5882,72,100,8,20,16,517,4399,5794,3400721
03400722,Parkstraße,1736,36,174,590,544,244,110,38,307,6517,1509,276,1500,1726,106,172,15,36,30,155,1292,1590,3400722
03400723,Garbátyplatz,4150,156,632,1660,1171,428,93,10,93,13875,2869,378,2844,4126,22,26,6,12,12,350,2806,4092,3400723
03400724,Wolfshagener Straße,4798,272,242,2083,1569,521,89,22,158,16578,3143,575,3139,4791,85,98,1,2,2,489,3039,4704,3400724
03400725,Schlosspark,4144,28,468,1614,1447,464,70,53,402,14736,2772,652,2764,4123,214,277,27,49,54,411,2438,3855,3400725
03400826,Tiroler Viertel,3920,50,564,1399,1389,461,47,10,73,13591,2656,387,2515,3738,12,14,2,5,4,373,2497,3722,3400826
03400827,Trelleborger Viertel,5400,173,881,2064,1734,462,68,18,134,17915,3588,487,3516,5281,17,26,5,6,10,465,3484,5254,3400827
03400828,Spiekermann Straße,3013,78,470,1077,1080,272,32,4,29,10150,1979,267,1979,3013,34,40,2,3,4,231,1935,2975,3400828
03400829,Arnold-Zweig-Straße,3449,404,915,1102,774,216,35,3,23,9949,2198,257,2187,3430,6,9,6,15,12,245,2163,3412,3400829
03400830,Kissingenviertel,5781,40,418,3093,1861,324,34,11,91,19514,3589,685,3581,5773,15,13,2,3,4,668,3564,5754,3400830
03400831,Pankower Tor,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,3400831
03500932,Bühringstraße,3713,285,195,1474,1296,190,236,37,280,12927,2289,566,2209,3433,168,196,18,26,36,380,1987,3229,3500932
03500933,Weißer See,4171,79,734,1978,910,324,100,46,371,13712,2952,560,2869,4063,128,174,33,66,66,399,2628,3869,3500933
03500934,Weißenseer Spitze,6088,481,1437,2387,1354,358,48,23,188,18198,4108,617,4041,6009,60,88,27,44,54,530,3909,5895,3500934
03500935,Behaimstraße,3741,126,679,1568,1022,269,64,13,97,12102,2601,443,2501,3614,46,52,13,25,26,384,2424,3542,3500935
03500936,Komponistenviertel Weißensee,5318,118,1005,2209,1391,478,95,22,159,17438,3763,630,3664,5185,59,83,21,44,42,550,3537,5084,3500936
03501037,Rathaus Weißensee,5026,233,844,2403,1240,230,43,33,261,15759,3119,596,3073,4873,149,176,16,28,32,431,2869,4692,3501037
03501038,Hansastraße,3923,55,753,1524,1027,452,57,55,440,13283,2781,695,2763,3912,311,385,8,13,16,376,2365,3585,3501038
03601139,Norweger Viertel,2250,197,649,717,518,130,34,5,37,6609,1425,175,1392,2212,21,25,6,16,12,148,1351,2179,3601139
03601140,Malmöer Straße,3336,201,905,1286,690,170,65,19,142,10011,2257,208,2216,3283,3,4,1,1,2,204,2211,3278,3601140
03601141,Arnimplatz,4073,221,950,1506,1023,316,38,19,146,12685,2899,245,2809,3965,5,8,–,–,–,240,2801,3960,3601141
