id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
08100102,Schillerpromenade Nord,4685,402,1276,1950,793,212,40,12,93,13369,2951,319,2903,4608,8,5,1,1,2,310,2897,4598,8100102
08100103,Schillerpromenade Süd,4500,400,1445,1839,654,137,17,8,67,12277,2683,299,2642,4434,2,1,–,–,–,297,2641,4432,8100103
08100104,Wartheplatz,3519,209,913,1641,567,149,25,15,107,10228,2170,242,2153,3491,3,3,–,–,–,239,2151,3488,8100104
08100105,Silbersteinstraße,2741,346,625,1056,578,99,24,13,112,7827,1809,189,1763,2577,3,4,1,2,2,185,1758,2572,8100105
08100206,Flughafenstraße,5174,271,1352,2185,1037,260,45,24,183,15431,3413,357,3338,5051,3,2,3,4,6,351,3332,5042,8100206
08100207,Rollberg,3411,154,696,1327,939,232,35,28,225,10878,2287,223,2284,3408,2,3,3,4,6,218,2277,3400,8100207
08100208,Körnerpark,6835,477,1734,3000,1293,274,45,12,88,19845,4285,500,4232,6758,3,3,4,5,8,493,4224,6747,8100208
08100209,Glasower Straße,4476,493,1068,1762,835,224,69,25,190,12979,2820,380,2651,4130,9,12,3,4,6,368,2634,4115,8100209
08100310,Maybachufer,4336,245,1151,1747,907,217,50,19,141,12942,2890,298,2844,4278,2,1,–,–,–,296,2843,4276,8100310
08100311,Reuterplatz,4275,243,1056,1957,770,204,36,9,70,12612,2746,297,2609,4091,3,3,3,7,6,291,2599,4082,8100311
08100312,Weichselplatz,6735,365,2033,2683,1281,286,73,14,108,19580,4244,442,4160,6584,4,2,–,–,–,438,4157,6580,8100312
08100313,Bouchéstraße,2301,65,428,1003,656,140,9,–,–,7308,1338,169,1338,2301,–,–,–,–,–,169,1338,2301,8100313
08100314,Donaustraße,4246,400,1361,1375,812,212,43,43,320,12133,2769,311,2708,4160,1,1,2,3,4,308,2704,4155,8100314
