id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
8100102,4674,399.0,1273,1947,792,211,40,12.0,93.0,13342,2943,319,2895,4597,8.0,5.0,1.0,1.0,2.0,310,2889,4587,8100102
8100103,4499,400.0,1445,1838,654,137,17,8.0,67.0,12274,2682,299,2641,4433,2.0,1.0,0.0,0.0,0.0,297,2640,4431,8100103
8100104,3518,209.0,913,1640,567,149,25,15.0,107.0,10225,2169,242,2153,3491,3.0,3.0,0.0,0.0,0.0,239,2151,3488,8100104
8100105,2741,346.0,625,1056,578,99,24,13.0,112.0,7827,1809,189,1763,2577,3.0,4.0,1.0,2.0,2.0,185,1758,2572,8100105
8100206,5174,271.0,1352,2185,1037,260,45,24.0,183.0,15431,3413,357,3338,5051,3.0,2.0,3.0,4.0,6.0,351,3332,5042,8100206
8100207,3379,132.0,686,1327,939,232,35,28.0,225.0,10836,2272,221,2269,3376,2.0,3.0,3.0,4.0,6.0,216,2262,3368,8100207
8100208,6828,477.0,1730,2997,1293,274,45,12.0,88.0,19828,4281,500,4228,6751,3.0,3.0,4.0,5.0,8.0,493,4220,6740,8100208
8100209,4293,437.0,1020,1696,829,217,69,25.0,190.0,12570,2711,368,2542,3947,9.0,12.0,3.0,4.0,6.0,356,2526,3932,8100209
8100310,4336,245.0,1151,1747,907,217,50,19.0,141.0,12942,2890,298,2844,4278,2.0,1.0,0.0,0.0,0.0,296,2843,4276,8100310
8100311,4275,243.0,1056,1957,770,204,36,9.0,70.0,12612,2746,297,2609,4091,3.0,3.0,3.0,7.0,6.0,291,2599,4082,8100311
8100312,6731,365.0,2033,2680,1280,286,73,14.0,108.0,19567,4240,442,4156,6580,4.0,2.0,0.0,0.0,0.0,438,4154,6576,8100312
8100313,2301,65.0,428,1003,656,140,9,0.0,0.0,7308,1338,169,1338,2301,0.0,0.0,0.0,0.0,0.0,169,1338,2301,8100313
8100314,4246,400.0,1361,1375,812,212,43,43.0,320.0,12133,2769,311,2708,4160,1.0,1.0,2.0,3.0,4.0,308,2704,4155,8100314
8100415,3368,196.0,809,1375,764,168,43,13.0,93.0,10186,2177,244,2131,3306,3.0,3.0,1.0,2.0,2.0,240,2127,3301,8100415
8100416,3355,198.0,813,1177,817,277,40,33.0,248.0,10496,2378,326,2320,3275,29.0,36.0,7.0,13.0,14.0,290,2271,3232,8100416
8100417,5192,393.0,1493,1998,907,308,81,12.0,92.0,15119,3344,348,3269,5069,2.0,2.0,1.0,1.0,2.0,345,3265,5065,8100417
8100418,5273,256.0,1189,2311,1108,361,40,8.0,63.0,16107,3268,381,3242,5240,4.0,3.0,1.0,2.0,2.0,376,3237,5234,8100418
8100419,3632,302.0,1088,1468,642,113,14,5.0,40.0,10139,2134,249,2114,3602,2.0,2.0,3.0,4.0,6.0,244,2107,3594,8100419
8100520,2086,105.0,679,980,262,38,18,4.0,28.0,5777,1355,168,1352,2082,60.0,54.0,19.0,25.0,38.0,89,1273,1984,8100520
8100521,4191,64.0,1098,1479,1162,290,90,8.0,58.0,13393,2613,542,2595,4171,191.0,184.0,23.0,34.0,46.0,328,2377,3934,8100521
8200622,2624,53.0,717,1069,587,147,43,8.0,60.0,8095,1633,236,1606,2588,17.0,24.0,10.0,20.0,20.0,209,1562,2551,8200622
8200623,2863,168.0,858,939,629,203,50,16.0,124.0,8656,1895,490,1871,2836,171.0,155.0,12.0,18.0,24.0,307,1698,2641,8200623
8200624,4901,180.0,890,2314,1294,198,17,8.0,80.0,15250,2946,448,2919,4835,9.0,20.0,3.0,6.0,6.0,436,2893,4820,8200624
8200725,957,6.0,55,188,230,269,120,89.0,717.0,4382,1006,640,989,936,545.0,674.0,42.0,77.0,84.0,53,238,307,8200725
8200726,3227,60.0,273,1263,952,428,190,61.0,456.0,11939,2308,1145,2302,3221,831.0,825.0,25.0,44.0,50.0,289,1433,2340,8200726
8200727,4682,3.0,334,2205,1761,311,54,14.0,100.0,16309,2765,919,2765,4682,356.0,309.0,34.0,37.0,68.0,529,2419,4258,8200727
8200728,438,0.0,11,233,129,48,15,2.0,14.0,1581,304,70,300,434,20.0,17.0,0.0,0.0,0.0,50,282,414,8200728
8200729,812,0.0,14,265,297,119,58,59.0,456.0,3410,806,461,801,808,386.0,534.0,23.0,44.0,46.0,52,223,376,8200729
8200730,1739,473.0,225,210,340,246,153,92.0,675.0,5736,1282,767,1262,1719,700.0,777.0,23.0,40.0,46.0,44,445,973,8200730
8200831,4301,25.0,441,1502,1346,669,180,138.0,1052.0,16274,3360,1636,3334,4268,1181.0,1293.0,82.0,147.0,164.0,373,1895,2923,8200831
8200832,5789,84.0,935,1621,1862,957,194,136.0,1058.0,21272,4421,1453,4402,5770,930.0,1092.0,63.0,119.0,126.0,460,3192,4714,8200832
8200833,4413,789.0,504,998,1352,500,153,117.0,918.0,14535,3216,1064,3135,4251,791.0,958.0,76.0,144.0,152.0,197,2032,3308,8200833
8300934,6447,461.0,1403,2538,1901,116,15,13.0,104.0,19259,4332,403,4327,6440,88.0,100.0,2.0,4.0,4.0,313,4223,6348,8300934
8300935,4231,5.0,1058,2020,972,158,9,9.0,65.0,12978,2782,196,2764,4207,12.0,15.0,3.0,6.0,6.0,181,2743,4189,8300935
8301036,3709,112.0,839,1374,1130,204,35,15.0,113.0,11775,2648,126,2633,3689,46.0,49.0,0.0,0.0,0.0,80,2585,3643,8301036
8301037,5249,0.0,1129,1555,1677,804,80,4.0,31.0,18162,3596,173,3596,5248,1.0,1.0,0.0,0.0,0.0,172,3595,5247,8301037
8401138,1518,2.0,364,501,525,125,1,0.0,0.0,4964,1060,87,1056,1513,2.0,3.0,0.0,0.0,0.0,85,1054,1511,8401138
8401139,2060,113.0,477,599,455,232,114,70.0,564.0,7092,1642,647,1623,2034,408.0,527.0,63.0,120.0,126.0,176,975,1500,8401139
