id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
5100102,2527,179.0,338,1123.0,727,125.0,28.0,7.0,49.0,7974,1609,279,1592,2475,36,41,14.0,23.0,28.0,229,1528,2411,5100102
5100103,3164,379.0,627,1116.0,641,332.0,68.0,1.0,7.0,9620,2020,256,1981,3079,54,56,2.0,3.0,4.0,200,1922,3021,5100103
5100104,2560,115.0,690,1139.0,445,154.0,17.0,0.0,0.0,7564,1697,203,1678,2534,5,4,0.0,0.0,0.0,198,1674,2529,5100104
5100105,4293,226.0,420,1453.0,1176,566.0,244.0,208.0,1627.0,16050,3369,1436,3360,4284,906,1187,116.0,215.0,232.0,414,1959,3146,5100105
5100206,1477,7.0,475,269.0,402,204.0,69.0,51.0,389.0,5195,1067,390,1026,1358,343,402,11.0,20.0,22.0,36,604,993,5100206
5100207,1028,0.0,247,189.0,236,182.0,88.0,86.0,652.0,4095,975,548,975,1027,458,589,27.0,45.0,54.0,63,341,515,5100207
5100208,5039,217.0,1126,1873.0,1038,545.0,141.0,99.0,741.0,16552,3701,882,3676,5000,625,746,48.0,94.0,96.0,209,2837,4279,5100208
5100209,7025,558.0,2568,2329.0,1128,413.0,18.0,11.0,87.0,19453,4631,445,4590,6890,87,97,0.0,0.0,0.0,358,4493,6803,5100209
5100210,4588,80.0,851,2283.0,1262,93.0,15.0,4.0,30.0,14264,2646,550,2638,4578,3,2,1.0,1.0,2.0,546,2635,4573,5100210
5100211,3025,62.0,467,850.0,779,447.0,263.0,157.0,1228.0,11703,2550,1365,2541,3016,1043,1246,110.0,193.0,220.0,212,1103,1753,5100211
5100312,2321,181.0,379,1127.0,531,78.0,25.0,0.0,0.0,6984,1382,246,1368,2300,13,14,3.0,7.0,6.0,230,1347,2281,5100312
5100313,2759,54.0,620,1013.0,722,314.0,28.0,8.0,59.0,9018,1966,251,1835,2547,85,112,13.0,28.0,26.0,153,1694,2436,5100313
5100314,3748,471.0,952,1299.0,744,240.0,33.0,9.0,65.0,10711,2380,309,2283,3572,8,8,4.0,5.0,8.0,297,2270,3556,5100314
5100315,3599,266.0,815,1280.0,861,274.0,68.0,35.0,278.0,11236,2458,369,2437,3566,19,22,6.0,9.0,12.0,344,2406,3535,5100315
5100316,5826,181.0,843,2652.0,1697,364.0,64.0,25.0,196.0,19011,3607,746,3520,5707,50,58,28.0,43.0,56.0,668,3419,5601,5100316
5100317,1756,82.0,520,598.0,408,116.0,20.0,12.0,89.0,5337,1171,171,1131,1703,15,15,4.0,8.0,8.0,152,1109,1680,5100317
5200418,1597,7.0,148,202.0,429,440.0,236.0,135.0,1054.0,7295,1725,1351,1711,1586,1248,1457,74.0,127.0,148.0,29,127,190,5200418
5200419,993,0.0,68,233.0,565,110.0,15.0,2.0,17.0,3752,598,487,594,988,298,207,37.0,49.0,74.0,152,338,616,5200419
5200420,2855,73.0,282,564.0,740,603.0,364.0,229.0,1778.0,12266,2679,1591,2640,2794,1307,1570,139.0,244.0,278.0,145,825,1209,5200420
5200421,1995,39.0,449,611.0,512,192.0,145.0,47.0,365.0,7013,1476,471,1470,1989,298,387,14.0,36.0,28.0,159,1046,1663,5200421
5200422,492,9.0,55,140.0,154,74.0,40.0,20.0,153.0,1918,410,184,406,489,118,152,11.0,21.0,22.0,55,233,349,5200422
5200423,3543,52.0,755,1620.0,863,220.0,24.0,9.0,71.0,11189,2323,330,2321,3541,109,122,34.0,51.0,68.0,187,2148,3364,5200423
5200524,1313,12.0,220,254.0,313,261.0,156.0,97.0,772.0,5479,1344,743,1336,1299,605,800,53.0,93.0,106.0,85,443,588,5200524
5200525,1211,1.0,104,468.0,390,175.0,40.0,33.0,271.0,4559,1007,375,1007,1211,269,330,18.0,35.0,36.0,88,641,906,5200525
