id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
4100101,6181,334.0,817,2373,2272,363,10,12,90,20140,3510,611,3463,6121,25,19,4.0,8.0,8.0,582,3436,6088,4100101
4100102,3816,0.0,545,1568,1326,358,2,17,128,13028,2471,280,2407,3641,13,13,1.0,1.0,2.0,266,2393,3626,4100102
4200203,696,21.0,38,141,198,125,89,84,661,3132,724,289,714,681,155,257,31.0,66.0,62.0,103,391,464,4200203
4200204,1687,53.0,583,583,342,108,8,10,76,5000,1286,132,1286,1686,65,88,6.0,10.0,12.0,61,1187,1609,4200204
4200205,1564,150.0,397,338,322,230,62,65,521,5289,1281,314,1265,1528,157,263,10.0,22.0,20.0,147,980,1351,4200205
4200206,1388,95.0,118,239,326,272,136,202,1668,6196,1631,582,1629,1386,442,752,33.0,96.0,66.0,107,782,878,4200206
4200207,1599,599.0,62,105,166,153,183,331,2604,6169,1489,787,1349,970,677,1078,68.0,138.0,136.0,42,133,157,4200207
4200308,3500,345.0,724,968,835,310,162,156,1278,11837,2939,568,2827,3223,171,345,58.0,167.0,116.0,339,2314,2936,4200308
4200309,3943,96.0,615,1320,1212,360,219,121,938,14186,3229,483,3193,3877,81,165,13.0,26.0,26.0,389,3002,3770,4200309
4200310,4304,390.0,843,1080,1018,486,245,242,1949,15237,3964,452,3804,4075,108,245,31.0,93.0,62.0,313,3466,3905,4200310
4200311,4422,392.0,781,1416,1293,387,109,44,344,14307,3090,332,3023,4344,6,12,2.0,4.0,4.0,324,3008,4334,4200311
4300412,2517,429.0,819,778,293,142,38,18,132,6643,1512,100,1425,2184,3,6,1.0,2.0,2.0,96,1417,2179,4300412
4300413,5223,292.0,1064,1832,1506,388,111,30,230,16776,3598,442,3483,4899,14,20,0.0,0.0,0.0,428,3462,4885,4300413
4300414,6167,229.0,1367,2135,1537,680,157,62,471,20329,4641,424,4548,6054,10,9,3.0,3.0,6.0,411,4536,6038,4300414
4300415,3904,265.0,849,1254,929,368,167,72,548,12831,3137,242,2999,3662,3,7,1.0,3.0,2.0,238,2989,3657,4300415
4300416,6980,551.0,1416,2233,1622,753,296,109,835,22946,5517,486,5373,6675,14,14,4.0,6.0,8.0,468,5353,6653,4300416
