id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
2010101,3268,344.0,1079,803,647,258,104,33,252,9665,1968,155,1853,2914,10.0,14.0,2.0,3.0,4.0,143,1836,2900,2010101
2010102,6421,442.0,1470,2203,1625,437,173,71,604,20318,4225,352,4157,6368,16.0,13.0,10.0,22.0,20.0,326,4122,6332,2010102
2010103,7137,453.0,1438,2765,1907,504,49,21,174,22240,4395,374,4335,7088,5.0,7.0,2.0,3.0,4.0,367,4325,7079,2010103
2010104,2167,13.0,481,732,646,206,53,36,291,7394,1614,119,1601,2157,1.0,1.0,2.0,3.0,4.0,116,1597,2152,2010104
2020201,496,0.0,137,168,124,45,15,7,53,1642,449,35,438,489,0.0,0.0,0.0,0.0,0.0,35,438,489,2020201
2020202,2922,182.0,561,864,740,374,140,61,467,10033,2297,225,2248,2868,3.0,2.0,2.0,4.0,4.0,220,2242,2861,2020202
2020203,6142,202.0,1303,2291,1451,627,178,90,716,20404,4718,469,4518,5926,61.0,69.0,10.0,16.0,20.0,398,4433,5845,2020203
2020204,6733,302.0,1462,2515,1602,562,212,78,611,21872,4803,486,4670,6556,5.0,5.0,2.0,2.0,4.0,479,4663,6547,2020204
2020205,8040,344.0,1593,2828,2192,783,216,84,651,26644,6003,652,5728,7644,5.0,25.0,9.0,16.0,18.0,638,5687,7621,2020205
2020206,9995,667.0,2306,3299,2427,956,225,115,883,31897,7282,656,7003,9652,7.0,4.0,7.0,10.0,14.0,642,6988,9631,2020206
2030301,3958,118.0,778,1424,1064,458,92,24,200,13244,2833,376,2664,3758,10.0,7.0,6.0,9.0,12.0,360,2647,3736,2030301
2030302,6573,286.0,1564,2243,1688,602,121,69,524,21155,4585,479,4447,6413,5.0,4.0,5.0,16.0,10.0,469,4426,6398,2030302
2030401,8211,737.0,2132,2908,1659,580,140,55,425,24526,5689,547,5540,8003,6.0,8.0,2.0,8.0,4.0,539,5524,7993,2030401
2030402,5644,338.0,1203,1974,1473,488,113,55,408,18084,4055,390,3875,5443,1.0,1.0,1.0,2.0,2.0,388,3872,5440,2030402
2040501,2836,83.0,287,694,1178,582,11,1,9,10436,1744,78,1742,2832,0.0,0.0,1.0,1.0,2.0,77,1740,2830,2040501
2040502,4282,168.0,944,1588,1156,365,49,12,92,13655,2793,238,2746,4200,2.0,3.0,5.0,16.0,10.0,231,2727,4188,2040502
2040503,6091,215.0,1301,2519,1421,501,100,34,260,19423,4110,391,4030,5992,16.0,24.0,0.0,0.0,0.0,375,4006,5976,2040503
2040701,6942,760.0,1086,2730,1732,581,33,20,168,21321,4315,233,4127,6518,1.0,1.0,0.0,0.0,0.0,232,4126,6517,2040701
2040702,6160,417.0,1412,2444,1513,317,34,23,185,18599,4254,385,4122,5993,23.0,26.0,3.0,5.0,6.0,359,4091,5964,2040702
2040703,696,61.0,394,52,142,30,16,1,7,1826,420,25,418,692,1.0,1.0,0.0,0.0,0.0,24,417,691,2040703
2050601,5343,283.0,1562,2262,973,220,41,2,14,15445,3415,315,3382,5297,3.0,1.0,1.0,1.0,2.0,311,3380,5292,2050601
2050602,11600,553.0,2886,4418,2814,756,120,53,435,35770,7984,684,7848,11415,4.0,4.0,6.0,10.0,12.0,674,7834,11399,2050602
2050801,10635,585.0,2833,4150,2214,703,104,46,362,32058,6951,702,6864,10518,9.0,8.0,6.0,11.0,12.0,687,6845,10497,2050801
2050802,12067,759.0,3233,4854,2460,592,123,46,367,35692,8114,696,7960,11846,6.0,8.0,0.0,0.0,0.0,690,7952,11840,2050802
2050803,4056,141.0,754,1551,1342,207,22,39,315,13152,2742,283,2699,4000,0.0,0.0,1.0,1.0,2.0,282,2697,3998,2050803
2050804,1762,41.0,290,637,499,162,90,43,315,6193,1557,228,1556,1761,92.0,153.0,4.0,9.0,8.0,132,1394,1661,2050804
