id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
121001,9256,253.0,2305,4087,2068,436,84,23,182,28262,5627,1010,5479,9035,33,42,28,49,56,949,5388,8946,24200205
121002,14674,790.0,2732,5619,4266,1105,109,53,409,46763,9124,1933,9043,14563,398,404,78,125,156,1457,8515,14009,36300615
122003,14398,1133.0,2441,5673,4113,850,139,49,386,44956,8897,1610,8725,13827,298,341,32,58,64,1280,8325,13465,48801234
122004,7787,444.0,726,2836,2356,809,388,228,1793,27994,5816,2124,5744,7684,1356,1630,124,220,248,644,3895,6080,48801650
122005,6369,388.0,1280,2309,1692,495,144,61,495,20477,4696,757,4647,6283,173,267,38,85,76,546,4296,6034,12200515
124006,11111,220.0,891,1873,3006,2576,1425,1120,8693,49768,11833,7616,11719,10942,6394,8025,670,1243,1340,552,2450,3208,49602470
124007,16258,387.0,1346,3133,3962,3188,2082,2160,17216,73974,17893,9294,17664,15930,7169,10292,808,1651,1616,1317,5721,7145,49602886
125008,10070,343.0,1665,4672,2086,746,356,202,1548,33447,6917,2710,6868,9961,1428,1577,152,262,304,1130,5029,8229,25001649
125009,15602,242.0,2059,5144,4361,2099,936,761,5934,59281,12745,5567,12583,15340,3743,4610,430,773,860,1394,7198,10737,62504640
126010,1505,10.0,200,561,296,254,87,97,757,5826,1261,635,1231,1469,473,574,73,129,146,89,528,850,12601031
