id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
03050923,Weißenseer Spitze,5511,194,1077,2464,1279,375,81,41,317,17534,3793,534,3679,5351,55,75,19,34,38,460,3570,5258,3050923
03050924,Behaimstraße,3498,102,651,1443,901,281,70,50,426,11588,2496,411,2372,3315,43,55,17,31,34,351,2286,3238,3050924
03050925,Komponistenviertel Weißensee,5107,76,782,1964,1606,542,92,45,335,17553,3661,603,3585,5014,61,84,15,25,30,527,3476,4923,3050925
03051017,Rennbahnstraße,2108,53,387,658,611,247,100,52,407,7487,1613,575,1526,1929,390,452,15,25,30,170,1049,1509,3051017
03051021,Buschallee,4085,5,606,1580,1453,377,38,26,205,14087,2487,440,2465,4068,60,66,11,19,22,369,2381,3986,3051021
03051022,Hansastraße,2458,35,341,621,848,544,56,13,105,9133,1655,256,1651,2452,9,11,–,–,–,247,1640,2443,3051022
03061126,Arnimplatz,9352,544,2423,3529,2111,519,152,74,595,28523,6464,572,6310,9153,24,35,6,20,12,542,6254,9117,3061126
03061131,Falkplatz,6213,391,1707,2368,1220,377,105,45,349,18653,4270,354,4216,6155,2,3,2,4,4,350,4208,6149,3061131
03061227,Humannplatz,8716,384,1749,4027,1976,437,110,33,263,26975,5808,678,5724,8604,3,3,4,12,8,671,5709,8593,3061227
03061228,Erich-Weinert-Straße,7953,194,2202,3093,2103,286,46,29,229,24224,4714,754,4654,7858,–,–,–,–,–,754,4654,7858,3061228
03061332,Helmholtzplatz,13622,973,4015,4789,2757,773,246,69,556,40295,9571,785,9286,13244,5,3,6,8,12,774,9275,13227,3061332
03061429,Greifswalder Straße,5950,14,1009,1829,2398,668,19,13,92,20657,3583,301,3531,5852,–,–,–,–,–,301,3531,5852,3061429
03061430,Volkspark Prenzlauer Berg,1658,105,125,401,714,232,46,35,280,6130,1053,297,1027,1549,136,162,25,46,50,136,818,1363,3061430
03061434,Anton-Saefkow-Park,3829,26,683,1930,845,254,57,34,309,12483,2462,358,2462,3829,5,7,–,–,–,353,2455,3824,3061434
03061435,Conrad-Blenkle-Straße,2402,158,472,857,725,168,16,6,47,7556,1425,158,1362,2315,–,–,–,–,–,158,1362,2315,3061435
03061441,Eldenaer Straße,994,28,150,393,133,126,100,64,475,3744,1061,328,1051,988,279,429,2,3,4,47,618,705,3061441
03071536,Teutoburger Platz,6244,300,1356,2291,1443,579,146,129,980,20408,4772,500,4630,6061,12,14,12,23,24,476,4593,6025,3071536
03071537,Kollwitzplatz,9050,376,1929,3224,2360,807,228,126,992,29741,7062,664,6817,8748,5,8,3,7,6,656,6802,8737,3071537
03071633,Thälmannpark,1851,11,580,514,421,232,88,5,44,6129,1201,59,1201,1851,–,–,–,–,–,59,1201,1851,3071633
03071638,Winsstraße,9882,691,2492,3110,2436,902,202,49,380,30851,7168,540,7014,9710,5,4,5,11,10,530,6999,9695,3071638
03071639,Bötzowstraße,7037,380,1433,2756,1505,709,183,71,548,22725,5345,530,5277,6946,68,110,1,4,2,461,5162,6876,3071639
