id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
02010101,3663,378,1292,927,671,258,104,33,252,10593,2212,172,2088,3269,10,14,2,3,4,160,2070,3255,2010101
02010102,6642,495,1535,2257,1656,450,178,71,604,20882,4383,358,4254,6518,16,13,11,23,22,331,4218,6480,2010102
02010103,7153,453,1457,2757,1907,507,49,23,189,22284,4409,374,4349,7104,5,7,2,3,4,367,4339,7095,2010103
02010104,2167,13,481,732,646,206,53,36,291,7394,1614,119,1601,2157,1,1,2,3,4,116,1597,2152,2010104
02020201,1258,106,379,362,271,96,28,16,117,3799,1046,84,1035,1251,–,–,–,–,–,84,1035,1251,2020201
02020202,3000,236,569,868,744,379,143,61,467,10174,2329,229,2282,2948,4,4,3,5,6,222,2273,2938,2020202
02020203,6147,206,1303,2281,1456,629,182,90,720,20436,4741,470,4544,5933,61,70,10,16,20,399,4458,5852,2020203
02020204,6756,307,1471,2522,1601,564,211,80,628,21933,4822,485,4685,6573,5,5,2,2,4,478,4677,6564,2020204
02020205,8086,348,1596,2829,2203,804,221,85,659,26844,6041,652,5766,7690,5,25,9,16,18,638,5725,7667,2020205
02020206,10060,676,2329,3314,2439,959,228,115,883,32078,7326,657,7047,9717,7,4,7,10,14,643,7032,9696,2020206
02030301,3959,116,776,1423,1065,462,92,25,207,13266,2843,377,2674,3759,10,7,6,9,12,361,2657,3737,2030301
02030302,6655,286,1603,2261,1703,604,126,72,549,21412,4676,483,4546,6505,5,4,5,16,10,473,4525,6490,2030302
02030401,8367,771,2167,2957,1690,583,142,57,442,24945,5831,556,5684,8162,6,8,3,11,6,547,5666,8150,2030401
02030402,5724,357,1203,2014,1483,496,113,58,433,18328,4111,392,3919,5473,2,4,1,2,2,389,3914,5469,2030402
02040501,2956,83,307,785,1183,583,13,2,16,10793,1840,81,1837,2952,–,–,1,1,2,80,1836,2950,2040501
02040502,4586,214,1068,1653,1212,378,49,12,92,14433,2996,249,2948,4504,2,3,5,16,10,242,2930,4492,2040502
02040503,6252,266,1348,2558,1443,503,100,34,260,19783,4211,399,4138,6158,16,24,–,–,–,383,4114,6142,2040503
02040701,7033,763,1110,2774,1749,583,34,20,168,21588,4399,239,4211,6609,2,3,–,–,–,237,4208,6607,2040701
02040702,6900,976,1524,2469,1531,336,41,23,185,19666,4518,396,4384,6672,23,26,3,5,6,370,4353,6643,2040702
02040703,654,52,388,43,135,19,16,1,7,1695,390,20,387,650,1,1,–,–,–,19,387,649,2040703
02050601,5435,275,1568,2320,998,227,45,2,14,15782,3507,319,3474,5389,3,1,1,1,2,315,3472,5384,2050601
02050602,12179,605,3023,4590,2960,809,133,59,479,37583,8439,718,8302,11993,6,6,8,14,16,704,8282,11971,2050602
02050801,11624,661,3062,4395,2543,804,113,46,362,35202,7713,758,7610,11489,9,8,6,11,12,743,7592,11468,2050801
02050802,12458,758,3333,4984,2558,637,135,53,425,37028,8521,719,8368,12237,6,8,–,–,–,713,8360,12231,2050802
02050803,4960,507,991,1744,1427,227,23,41,329,15031,3283,300,3239,4904,–,–,1,1,2,299,3238,4902,2050803
02050804,1987,80,341,709,531,176,105,45,330,6853,1766,245,1765,1986,96,161,4,9,8,145,1595,1882,2050804
