id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
5010101,5058,106.0,894,1983,1194,538,194,149,1591,18064,3959,1140,3820,4872,718,753,35.0,67.0,70.0,387,3000,4084,5010101
5010102,4735,226.0,1201,1738,1322,196,46,6,44,14430,2905,409,2900,4725,31,36,21.0,36.0,42.0,357,2828,4652,5010102
5010103,4186,69.0,382,1451,1244,535,260,245,1961,16358,3329,1454,3299,4149,912,1153,127.0,237.0,254.0,415,1910,2983,5010103
5010204,1375,116.0,295,260,378,156,114,56,421,4883,1008,381,967,1309,334,377,11.0,24.0,22.0,36,566,953,5010204
5010205,1037,3.0,229,182,201,186,130,106,938,4459,974,556,972,1035,455,571,41.0,74.0,82.0,60,327,498,5010205
5010206,5224,131.0,901,2097,1267,535,180,113,882,17929,3827,899,3816,5209,623,724,59.0,104.0,118.0,217,2988,4468,5010206
5010207,5775,121.0,876,1740,2053,879,93,13,103,20361,3806,471,3792,5762,113,122,0.0,0.0,0.0,358,3670,5649,5010207
5010208,4413,13.0,378,2295,1437,242,36,12,96,14924,2641,549,2638,4410,1,1,5.0,9.0,10.0,543,2629,4399,5010208
5010209,3012,51.0,253,937,840,475,258,198,1549,12200,2548,1379,2514,2969,1056,1219,117.0,204.0,234.0,206,1091,1679,5010209
5010310,2261,136.0,324,1080,574,103,31,13,117,7138,1407,248,1377,2223,11,12,6.0,9.0,12.0,231,1355,2200,5010310
5010311,2463,95.0,850,789,495,204,17,13,97,7361,1706,222,1674,2404,70,94,3.0,4.0,6.0,149,1576,2328,5010311
5010312,3503,235.0,815,1344,816,243,40,10,78,10694,2286,277,2142,3297,4,4,3.0,5.0,6.0,270,2133,3287,5010312
5010313,3488,162.0,686,1316,935,293,59,37,291,11332,2392,341,2300,3372,12,12,7.0,12.0,14.0,322,2277,3346,5010313
5010314,6735,204.0,902,3099,1921,446,84,79,657,22380,4323,803,4126,6492,43,49,23.0,39.0,46.0,737,4039,6403,5010314
5010339,254,10.0,97,56,67,17,6,1,7,768,179,28,166,240,7,7,0.0,0.0,0.0,21,159,233,5010339
5020415,1526,4.0,43,190,368,464,281,176,1386,7524,1661,1345,1650,1515,1241,1422,79.0,142.0,158.0,25,86,116,5020415
5020416,1002,1.0,73,249,643,22,11,3,25,3667,601,490,600,1001,299,200,39.0,53.0,78.0,152,347,624,5020416
5020417,2741,75.0,281,462,688,620,364,251,1957,12016,2540,1615,2504,2692,1318,1531,165.0,292.0,330.0,132,681,1044,5020417
5020418,2068,166.0,212,793,493,176,181,47,351,7258,1485,471,1475,2057,297,363,21.0,38.0,42.0,153,1073,1718,5020418
5020419,3913,135.0,598,1658,1118,367,21,16,130,12868,2587,435,2586,3911,191,201,33.0,51.0,66.0,211,2334,3654,5020419
5020420,561,28.0,102,150,136,78,32,35,286,2094,470,199,464,555,129,163,14.0,26.0,28.0,56,275,398,5020420
5020521,1282,1.0,41,348,359,294,138,101,801,5662,1272,729,1265,1274,579,738,74.0,119.0,148.0,76,409,547,5020521
