id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
0401,10161.0,127.0,2022.0,3807.0,3195.0,850.0,95.0,65.0,550.0,33742.0,6219.0,971.0,6188.0,10129.0,194.0,264.0,24.0,37.0,48.0,753.0,5887.0,9887.0,12030306
0402,22153.0,1396.0,3038.0,6165.0,5819.0,2780.0,1362.0,1593.0,13024.0,84339.0,19152.0,3934.0,18396.0,20777.0,1907.0,3132.0,282.0,649.0,564.0,1745.0,14612.0,18306.0,44222799
0403,79682.0,3925.0,15998.0,27606.0,19572.0,8045.0,2952.0,1584.0,12651.0,267615.0,61231.0,5154.0,58430.0,76240.0,108.0,131.0,43.0,78.0,86.0,5003.0,58226.0,76046.0,72552423
0404,29185.0,947.0,5392.0,8678.0,7606.0,3545.0,1621.0,1396.0,11846.0,107486.0,25378.0,4857.0,24663.0,28371.0,1637.0,3018.0,306.0,890.0,612.0,2914.0,20757.0,26122.0,48494662
0405,44611.0,2435.0,8642.0,14785.0,11206.0,4591.0,1890.0,1062.0,8240.0,151433.0,34237.0,3006.0,33081.0,43092.0,122.0,192.0,37.0,75.0,74.0,2847.0,32814.0,42896.0,48618706
0406,36.0,4.0,5.0,11.0,5.0,4.0,3.0,4.0,45.0,150.0,43.0,18.0,38.0,28.0,12.0,21.0,4.0,10.0,8.0,2.0,7.0,8.0,4061757
