id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
080101,16893,1338.0,4834,6779,2828,825,210,79.0,617.0,48657,10498,1082,10334,16679,12.0,11.0,6.0,10.0,12.0,1064,10312,16655,32040466
080102,18296,1103.0,5177,7186,3520,987,247,76.0,590.0,54102,12036,1337,11659,17719,14.0,17.0,6.0,12.0,12.0,1317,11630,17693,32040850
080103,21335,1248.0,5644,8486,4258,1322,265,112.0,894.0,64120,13983,1460,13727,20994,18.0,14.0,5.0,6.0,10.0,1437,13706,20966,24030906
080104,20143,834.0,4956,8235,4385,1383,268,82.0,656.0,62170,13228,1455,12957,19758,37.0,41.0,12.0,24.0,24.0,1406,12892,19697,32041622
080105,6533,581.0,1573,1429,1616,1113,203,18.0,140.0,21401,4115,697,3945,6141,227.0,227.0,23.0,37.0,46.0,447,3680,5868,24031527
080206,22404,989.0,5473,8283,4558,1886,858,357.0,2842.0,72436,14887,5320,14629,21915,3167.0,3312.0,182.0,306.0,364.0,1971,11012,18384,56144354
080207,14621,656.0,2618,3741,4405,2057,691,453.0,3515.0,52681,10959,4131,10808,14347,2921.0,3242.0,193.0,355.0,386.0,1017,7208,11040,24062181
080308,19095,923.0,4154,6525,5699,1616,125,53.0,435.0,60867,13015,880,12980,19047,138.0,169.0,5.0,10.0,10.0,737,12801,18899,24092490
080409,4869,101.0,697,1253,1636,692,300,190.0,1489.0,18547,3851,1334,3735,4653,872.0,1066.0,121.0,239.0,242.0,341,2430,3539,24122799
080410,20086,248.0,1942,5017,5274,4120,2145,1340.0,10587.0,84336,18169,10480,17975,19868,8449.0,9696.0,927.0,1702.0,1854.0,1104,6577,9565,48246225
