id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
100100,3022,0.0,454,743,1374.0,397,47.0,7.0,53.0,10953,1871,365,1866,3015,109.0,106.0,9.0,13.0,18.0,247.0,1747.0,2888.0,10010001
100101,9604,319.0,1878,1927,3765.0,1377,325.0,13.0,110.0,33861,5883,479,5792,9231,1.0,2.0,1.0,1.0,2.0,477.0,5789.0,9228.0,10010102
100102,26191,1150.0,4185,6189,8520.0,4649,1424.0,74.0,550.0,94506,16392,1093,13311,21130,178.0,201.0,15.0,31.0,30.0,900.0,13080.0,20922.0,50051025
100103,21074,426.0,2799,6066,6499.0,3955,1056.0,273.0,2051.0,78380,14288,2283,14065,20623,1306.0,1510.0,113.0,185.0,226.0,864.0,12370.0,19091.0,40041238
100204,18655,1697.0,3625,6715,5094.0,1395,82.0,47.0,381.0,57316,11340,1471,11321,18624,36.0,46.0,8.0,10.0,16.0,1427.0,11265.0,18572.0,50102070
100205,10689,837.0,1153,3211,3385.0,1746,331.0,26.0,201.0,37233,6725,972,6633,10335,89.0,101.0,3.0,5.0,6.0,880.0,6527.0,10240.0,30061554
100206,13488,1061.0,2141,4411,4368.0,1371,110.0,26.0,199.0,43762,8246,1087,8241,13481,107.0,126.0,3.0,5.0,6.0,977.0,8109.0,13368.0,40082486
100307,13017,493.0,795,2830,3771.0,2894,1451.0,783.0,6006.0,54839,11420,7234,11175,12421,6214.0,6956.0,494.0,869.0,988.0,526.0,3348.0,5219.0,40122902
100408,8873,119.0,614,1733,2249.0,2247,1280.0,631.0,4924.0,39381,8758,6321,8633,8708,5414.0,6122.0,529.0,928.0,1058.0,378.0,1583.0,2236.0,30122487
100409,13051,113.0,619,2048,3274.0,3844,1983.0,1170.0,9170.0,60879,13495,10279,13339,12867,9101.0,10385.0,733.0,1270.0,1466.0,445.0,1685.0,2300.0,30122796
