id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
04010101,6025,124,1449,2147,1768,452,71,14,114,19335,3388,564,3378,6013,1,1,2,4,4,561,3373,6008,4010101
04010102,287,2,11,88,81,47,22,36,329,1308,343,225,329,274,193,263,22,33,44,10,33,37,4010102
04010103,3849,1,562,1571,1347,351,2,15,107,13100,2488,182,2481,3842,–,–,–,–,–,182,2481,3842,4010103
04020204,71,2,15,6,10,11,27,–,–,307,70,10,57,53,–,–,1,2,2,9,54,51,4020204
04020205,618,7,34,119,201,104,75,78,641,2847,642,273,635,608,135,213,51,102,102,87,320,371,4020205
04020206,1714,5,125,544,758,191,48,43,344,6506,1392,116,1392,1714,51,67,5,11,10,60,1314,1653,4020206
04020207,1556,106,313,460,367,127,83,100,804,5517,1309,326,1288,1515,170,281,16,37,32,140,970,1313,4020207
04020208,1378,124,132,199,296,221,134,272,2277,6355,1631,599,1590,1322,481,800,20,52,40,98,737,801,4020208
04020209,1217,141,79,116,144,151,188,398,3175,6281,1419,782,1279,946,669,1024,84,161,168,29,93,109,4020209
04020310,317,107,85,61,44,11,5,4,37,758,185,62,100,108,54,56,1,2,2,7,41,52,4020310
04020311,8484,773,1218,2280,2047,1186,520,460,3774,31061,7045,930,6763,7884,188,389,44,115,88,698,6259,7608,4020311
04020312,2896,118,468,886,737,373,150,164,1407,10832,2559,537,2459,2758,166,320,60,166,120,311,1973,2472,4020312
04020313,3960,60,571,1493,1224,407,127,78,588,13962,2924,309,2848,3880,1,1,1,5,2,307,2843,3877,4020313
04020314,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,4020314
04030415,2030,214,946,424,329,61,29,27,236,5409,1286,85,1175,1754,3,3,3,5,6,79,1167,1745,4030415
04030416,5222,363,1005,1837,1446,449,88,34,286,16727,3638,423,3558,5005,9,11,2,5,4,412,3542,4992,4030416
04030417,6081,150,1138,2191,1686,649,181,86,686,20760,4637,395,4474,5951,10,13,6,11,12,379,4450,5929,4030417
04030518,5506,139,987,2292,1418,485,142,43,395,18333,3693,402,3514,5221,1,1,1,2,2,400,3512,5218,4030518
04030519,3285,100,569,1417,912,222,59,6,47,10648,2329,227,2289,3243,7,4,1,2,2,219,2283,3234,4030519
04030620,4943,182,1202,1883,1060,463,89,64,505,15829,3417,302,3279,4715,12,14,1,1,2,289,3264,4701,4030620
04030621,2112,254,606,878,270,85,15,4,35,5730,1424,115,1356,1985,1,0,1,2,2,113,1354,1982,4030621
04030622,6066,253,1471,2131,1470,543,126,72,611,19550,4281,414,4118,5852,8,14,1,1,2,405,4103,5842,4030622
04030623,3091,335,719,1025,651,236,101,24,177,9415,2109,150,2035,2966,4,4,1,2,2,145,2029,2960,4030623
04030724,3450,149,599,1227,793,398,186,98,743,12049,2829,209,2734,3344,5,9,5,7,10,199,2718,3329,4030724
04030725,6423,366,1109,2049,1641,777,300,181,1425,22405,5297,411,5092,6115,5,3,4,7,8,402,5082,6102,4030725
04030726,3066,182,511,917,743,435,201,77,702,11010,2636,163,2552,2996,1,2,–,–,–,162,2549,2995,4030726
04030827,6465,491,1398,2174,1654,519,156,73,575,20531,4610,392,4367,6164,7,5,2,2,4,383,4360,6153,4030827
04030828,5485,320,1154,1740,1258,618,259,136,1044,18568,4442,369,4290,5333,6,5,5,12,10,358,4274,5317,4030828
04030929,3338,82,522,957,944,449,225,159,1262,12630,3084,232,2954,3211,18,27,2,4,4,212,2923,3189,4030929
04030930,3382,123,487,905,896,507,296,168,1332,13039,3454,212,3133,3107,6,8,2,4,4,204,3121,3097,4030930
04030931,1990,50,290,671,505,249,109,116,956,7518,1925,97,1505,1604,1,5,3,4,6,93,1496,1597,4030931
04031032,9084,435,1702,3284,2085,963,391,224,1714,30906,7259,605,7098,8928,5,5,7,15,14,593,7079,8909,4031032
04041133,39,–,3,18,11,–,–,7,70,174,51,18,51,39,6,11,9,26,18,3,15,15,4041133
04041134,2776,239,430,591,607,407,242,260,2271,11058,2999,777,2913,2643,387,709,80,244,160,310,1959,2096,4041134
04041135,1558,32,128,404,376,240,142,236,2111,7167,2045,538,1904,1439,305,656,46,139,92,187,1109,1042,4041135
04041136,1763,81,179,432,423,287,149,212,1913,7669,2158,541,2103,1727,253,492,57,168,114,231,1443,1360,4041136
04041137,4816,267,649,1468,1559,559,197,117,933,17115,3642,609,3533,4728,96,154,20,46,40,493,3333,4592,4041137
04041238,3217,60,514,947,1072,373,137,114,925,11829,2724,401,2536,2968,77,141,14,33,28,310,2362,2863,4041238
04041239,487,10,209,173,92,2,1,–,–,1331,365,15,362,482,3,3,–,–,–,12,359,479,4041239
04041240,849,24,71,140,235,159,82,138,1178,3991,1063,356,1045,818,219,413,37,117,74,100,515,525,4041240
04041241,3849,144,548,1239,1071,556,237,54,421,13864,2998,561,2973,3775,145,186,10,22,20,406,2765,3610,4041241
04041342,2520,36,843,851,547,145,75,23,171,7809,1612,170,1603,2512,1,1,–,–,–,169,1602,2511,4041342
04041343,2023,75,273,677,540,241,137,80,645,7484,1614,265,1582,1984,51,107,22,58,44,192,1416,1889,4041343
04041344,5864,94,1762,1903,1147,578,225,155,1205,19360,4499,615,4443,5781,87,128,10,30,20,518,4286,5674,4041344
04051445,3603,255,708,1268,967,236,103,66,557,11698,2450,314,2388,3515,38,73,6,13,12,270,2302,3465,4051445
04051446,6132,338,1053,1850,1537,771,380,203,1510,21787,5128,398,4980,5975,9,14,–,–,–,389,4966,5966,4051446
04051447,3183,196,690,1052,777,295,120,53,405,10440,2423,205,2309,2970,4,4,–,–,–,201,2305,2966,4051447
04051448,5351,397,1103,1667,1221,529,253,181,1389,18040,4249,329,4030,5124,9,8,2,4,4,318,4018,5111,4051448
04051549,2344,125,414,666,825,209,61,44,363,8025,1643,248,1615,2308,45,75,11,25,22,192,1516,2241,4051549
04051550,3080,137,574,1080,790,354,99,46,359,10408,2328,184,2136,2838,1,1,3,5,6,180,2130,2831,4051550
04051551,2361,85,575,706,631,259,82,23,199,7863,1708,158,1677,2332,–,–,1,2,2,157,1675,2330,4051551
04051652,5417,244,1102,1866,1258,529,257,161,1263,18528,4342,317,4199,5210,4,4,3,7,6,310,4188,5200,4051652
04051653,3932,188,900,1198,915,413,178,140,1072,13447,3083,230,3036,3832,3,3,3,5,6,224,3029,3823,4051653
04051654,1819,134,345,767,377,144,35,17,127,5690,1262,134,1249,1806,6,8,3,5,6,125,1237,1794,4051654
04051655,4073,369,653,1537,1012,356,100,46,373,13087,2939,246,2835,3807,1,0,4,7,8,241,2827,3798,4051655
04051656,3913,139,637,1322,989,515,229,82,630,13914,3114,264,3023,3813,2,3,1,2,2,261,3018,3809,4051656
04061757,36,4,5,11,5,4,3,4,45,150,43,18,38,28,12,21,4,10,8,2,7,8,4061757
