id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
121031,14717,781.0,3228,5992,3647,803,148.0,118,875,45579,9141,1621,8912,14322,94,118,28.0,43.0,56.0,1499,8751,14172,36309348
121032,14793,612.0,3015,5596,4215,1025,224.0,106,817,47576,9245,1929,9057,14314,401,399,45.0,76.0,90.0,1483,8582,13823,36309657
122141,7886,446.0,709,2594,2439,963,444.0,291,2252,29133,5774,2193,5707,7741,1419,1664,157.0,285.0,314.0,617,3758,6008,24428251
122144,14476,1022.0,2159,5545,4440,1050,166.0,94,739,46720,9043,1633,8794,13849,333,363,42.0,79.0,84.0,1258,8352,13432,48857690
122145,6184,254.0,1417,2060,1550,651,166.0,86,673,20392,4652,767,4483,5950,211,311,43.0,92.0,86.0,513,4080,5653,24429055
122242,11165,121.0,704,1743,2924,2669,1699.0,1305,10264,52257,11712,7785,11604,11050,6518,7909,749.0,1365.0,1498.0,518,2328,3034,24448459
122311,16193,211.0,1326,2634,3772,3308,2341.0,2601,20963,77402,17549,9463,17348,15956,7252,10013,933.0,1853.0,1866.0,1278,5480,6838,24462203
123012,15555,606.0,1884,4218,4223,2435,1275.0,914,7218,60963,12882,5702,12740,15407,3870,4600,502.0,910.0,1004.0,1330,7232,10533,49204818
123021,17554,79.0,3423,4443,5682,3403,390.0,134,1067,63404,12580,1202,12317,16919,672,782,77.0,141.0,154.0,453,11393,16093,49208434
123022,4300,6.0,818,1174,1141,857,179.0,125,1017,16104,3268,875,3224,4242,596,695,88.0,155.0,176.0,191,2373,3470,24604423
123043,9768,354.0,1337,3999,2371,1079,392.0,236,1872,34128,6657,2807,6564,9643,1533,1583,181.0,327.0,362.0,1093,4654,7748,24608627
