id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
030101,7842,86,1364,1709,2969,1344,253,117,919,28974,5240,1320,5194,7757,705.0,803.0,87.0,158.0,174.0,528,4233,6878,9030307
030202,13293,413,1926,4279,3461,1767,833,614,4873,49652,11142,4447,10990,13068,3109.0,3616.0,253.0,487.0,506.0,1085,6887,9453,9060622
030203,7738,68,1007,2070,1999,1554,707,333,2608,30908,6923,3678,6856,7629,3066.0,3450.0,170.0,299.0,340.0,442,3107,4223,3020307
030304,8793,37,334,2693,1990,2218,1059,462,3640,37828,7586,4057,7487,8663,3251.0,3644.0,272.0,479.0,544.0,534,3363,4868,6060811
030307,6591,85,240,1286,1783,1692,974,531,4159,30018,6504,4856,6416,6462,4328.0,4816.0,306.0,526.0,612.0,222,1074,1522,9092142
030405,8371,73,674,2346,2670,1443,728,437,3513,34235,7275,3246,7151,8241,2328.0,2869.0,213.0,386.0,426.0,705,3895,5487,9121533
030406,18961,370,3337,6868,5558,2225,410,193,1536,65001,13764,2253,13488,18562,426.0,550.0,63.0,121.0,126.0,1764,12817,18010,3040614
030408,19464,384,2430,7954,6535,1928,184,49,371,66361,12730,1962,12572,19235,51.0,61.0,16.0,35.0,32.0,1895,12476,19152,3040818
030509,20254,407,2987,9076,5508,1721,363,192,1493,67917,13844,2543,13479,19742,390.0,486.0,98.0,172.0,196.0,2055,12821,19156,15254611
030510,8321,64,1269,2777,2824,1142,179,66,518,29531,5436,1220,5333,8125,426.0,481.0,26.0,44.0,52.0,768,4808,7647,9153060
030611,14908,862,3944,5693,3213,844,239,113,895,45230,10113,894,9905,14651,25.0,37.0,9.0,26.0,18.0,860,9842,14608,6122257
030612,16454,563,3904,7041,4030,706,148,62,492,50524,10337,1425,10194,16247,3.0,3.0,4.0,12.0,8.0,1418,10179,16236,6122455
030613,13252,939,3895,4707,2667,734,244,66,533,39185,9267,777,8981,12873,5.0,3.0,6.0,8.0,12.0,766,8969,12856,3061332
030614,14619,310,2390,5328,4761,1444,237,149,1180,49940,9402,1429,9249,14319,417.0,590.0,27.0,49.0,54.0,985,8611,13848,15307169
030715,14983,649,3255,5404,3733,1337,366,239,1851,49035,11484,1141,11082,14490,15.0,19.0,13.0,23.0,26.0,1113,11040,14449,6143073
030716,18137,1063,4285,6211,4225,1779,456,118,923,57720,13116,1103,12893,17874,67.0,107.0,6.0,15.0,12.0,1030,12771,17795,9214910
