id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
010111,8012,908,1395,2681,1820,803,258,147.0,1146.0,25730,5939,513,5231,6724,30.0,37.0,44.0,93.0,88.0,439,5103,6606,5055515
010112,6694,374,1144,1678,2053,1109,188,148.0,1153.0,23734,5344,295,4719,6156,24.0,59.0,20.0,57.0,40.0,251,4603,6092,4044810
010113,31092,1118,6431,10317,9031,3384,558,253.0,1979.0,103302,21683,1854,20312,29421,60.0,81.0,34.0,80.0,68.0,1760,20149,29293,6067821
010114,16073,714,3409,6090,4261,1090,339,170.0,1317.0,51647,11771,1269,11450,15671,52.0,71.0,12.0,24.0,24.0,1205,11355,15595,2022803
010221,24601,1533,6386,9085,5166,1766,494,171.0,1338.0,75356,16456,1547,16057,24039,13.0,12.0,10.0,16.0,20.0,1524,16028,24006,6132621
010222,20273,1920,4873,6578,4681,1576,442,203.0,1574.0,62230,13982,1291,13583,19540,54.0,68.0,13.0,25.0,26.0,1224,13490,19460,7155428
010331,17028,604,3678,6843,4405,1238,190,70.0,573.0,54012,11060,1395,10872,16724,147.0,123.0,21.0,28.0,42.0,1227,10721,16535,2066203
010332,16663,513,3554,6136,4839,1330,250,41.0,310.0,53845,10960,1084,10600,16022,18.0,17.0,7.0,16.0,14.0,1059,10567,15990,3099606
010441,24279,852,5675,10177,5650,1497,315,113.0,879.0,75587,15292,2126,14894,23552,160.0,169.0,15.0,24.0,30.0,1951,14702,23362,3132306
010442,27120,2024,7239,10571,5384,1557,249,96.0,770.0,79800,16855,1654,16258,25552,8.0,7.0,7.0,8.0,14.0,1639,16243,25530,3132606
