id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
0310,6125.0,179.0,1123.0,1516.0,2347.0,806.0,112.0,42.0,325.0,21388.0,3946.0,715.0,3925.0,6097.0,298.0,349.0,22.0,45.0,44.0,395.0,3531.0,5755.0,6200205
0320,22797.0,553.0,2657.0,6959.0,6894.0,3589.0,1359.0,786.0,6174.0,86593.0,19993.0,8894.0,19730.0,22527.0,6779.0,7916.0,470.0,892.0,940.0,1645.0,10922.0,14808.0,22401749
0330,16237.0,539.0,1840.0,4014.0,4555.0,3084.0,1458.0,747.0,5841.0,64490.0,15038.0,9233.0,14952.0,16131.0,7932.0,9158.0,492.0,874.0,984.0,809.0,4917.0,7215.0,23103298
0340,51125.0,1614.0,6871.0,19781.0,15532.0,5394.0,1357.0,576.0,4511.0,176450.0,36564.0,7907.0,36194.0,50603.0,2987.0,3830.0,248.0,490.0,496.0,4672.0,31873.0,47120.0,47610443
0350,31980.0,1377.0,5647.0,13543.0,8240.0,2301.0,643.0,229.0,1796.0,103419.0,21613.0,4107.0,21120.0,31089.0,921.0,1154.0,136.0,246.0,272.0,3050.0,19719.0,29896.0,24506745
0360,9659.0,619.0,2504.0,3509.0,2231.0,616.0,137.0,43.0,325.0,29305.0,6581.0,628.0,6417.0,9460.0,29.0,37.0,7.0,17.0,14.0,592.0,6363.0,9417.0,10803420
